16	Путин Владимир Владимирович	15351	1198	972	1038	984	1218	1396	581	1091	359	105	353	223	45	357	42	113	94	721	716	163	106	321	84	166	159	157	209	99	335	156	287	235	60	124	69	134	125	161	146	118	331									
		87.02%	87.00%	87.96%	87.59%	89.21%	75.94%	90.12%	88.03%	86.45%	89.08%	92.92%	89.14%	86.77%	86.54%	88.15%	95.45%	95.76%	95.92%	84.53%	86.06%	88.11%	89.08%	78.48%	84.85%	87.37%	88.83%	90.23%	86.36%	93.40%	88.16%	87.15%	94.72%	94.00%	92.31%	93.94%	89.61%	85.35%	95.42%	87.03%	89.02%	87.41%	90.93%									
17	Собчак Ксения Анатольевна	140	19	13	14	5	5	11	4	5	0	2	5	3	1	3	1	0	0	13	10	2	1	1	0	0	3	0	4	0	4	1	1	0	1	0	0	0	2	2	2	0	2									
		0.79%	1.38%	1.18%	1.18%	0.45%	0.31%	0.71%	0.61%	0.40%	0.00%	1.77%	1.26%	1.17%	1.92%	0.74%	2.27%	0.00%	0.00%	1.52%	1.20%	1.08%	0.84%	0.24%	0.00%	0.00%	1.68%	0.00%	1.65%	0.00%	1.05%	0.56%	0.33%	0.00%	1.54%	0.00%	0.00%	0.00%	1.53%	1.08%	1.22%	0.00%	0.55%									
18	Сурайкин Максим Александрович	116	13	8	8	7	11	11	2	9	3	0	0	0	1	3	0	1	1	8	5	1	0	7	0	3	2	0	0	0	2	1	0	2	0	0	0	1	0	1	1	1	3									
		0.66%	0.94%	0.72%	0.68%	0.63%	0.69%	0.71%	0.30%	0.71%	0.74%	0.00%	0.00%	0.00%	1.92%	0.74%	0.00%	0.85%	1.02%	0.94%	0.60%	0.54%	0.00%	1.71%	0.00%	1.58%	1.12%	0.00%	0.00%	0.00%	0.53%	0.56%	0.00%	0.80%	0.00%	0.00%	0.00%	0.64%	0.00%	0.54%	0.61%	0.74%	0.82%									
19	Титов Борис Юрьевич	63	7	6	5	2	10	5	3	2	1	0	0	0	0	2	0	1	0	6	4	2	0	1	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0									
		0.36%	0.51%	0.54%	0.42%	0.18%	0.62%	0.32%	0.45%	0.16%	0.25%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.85%	0.00%	0.70%	0.48%	1.08%	0.00%	0.24%	0.00%	0.00%	0.56%	0.57%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	58	6	4	3	4	10	0	1	1	1	0	1	1	1	1	0	0	0	4	2	2	1	4	0	0	0	0	2	0	2	1	0	1	0	1	1	2	0	1	0	0	0									
		0.33%	0.44%	0.36%	0.25%	0.36%	0.62%	0.00%	0.15%	0.08%	0.25%	0.00%	0.25%	0.39%	1.92%	0.25%	0.00%	0.00%	0.00%	0.47%	0.24%	1.08%	0.84%	0.98%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.53%	0.56%	0.00%	0.40%	0.00%	0.76%	1.30%	1.27%	0.00%	0.54%	0.00%	0.00%	0.00%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
