		0.63%	1.22%	1.28%	1.54%	1.11%	1.19%	0.36%	0.49%	0.52%	1.26%	0.18%	0.78%	0.51%	0.00%	0.61%	0.28%	1.06%	1.92%	0.40%	0.21%	1.16%	0.34%	0.00%	0.56%	0.00%	0.88%	0.42%	0.87%	0.38%	0.83%	0.57%	0.29%	1.61%	0.12%	0.79%	0.28%	0.56%	0.54%	1.05%	0.64%	0.80%	0.54%	0.34%	0.35%	0.83%	0.30%	0.58%									
18	Сурайкин Максим Александрович	57	1	2	3	6	2	1	3	1	2	1	1	1	0	1	1	1	0	3	1	1	1	0	2	0	1	2	0	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1									
		0.30%	0.15%	0.32%	0.51%	0.96%	0.34%	0.36%	0.49%	0.52%	0.63%	0.18%	0.78%	0.51%	0.00%	0.15%	0.28%	0.35%	0.00%	0.30%	0.21%	1.16%	0.34%	0.00%	0.28%	0.00%	0.88%	0.42%	0.00%	0.13%	0.83%	0.57%	0.15%	0.00%	0.12%	0.26%	0.28%	0.28%	0.27%	1.05%	0.16%	0.40%	0.18%	0.17%	0.18%	0.14%	0.30%	0.19%									
19	Титов Борис Юрьевич	67	5	6	0	7	3	1	3	2	1	1	1	1	0	3	0	1	0	4	2	0	1	0	1	0	0	2	0	4	1	1	2	0	1	1	1	0	2	0	1	0	2	1	1	2	1	1									
		0.36%	0.76%	0.96%	0.00%	1.11%	0.51%	0.36%	0.49%	1.05%	0.32%	0.18%	0.78%	0.51%	0.00%	0.45%	0.00%	0.35%	0.00%	0.40%	0.43%	0.00%	0.34%	0.00%	0.14%	0.00%	0.00%	0.42%	0.00%	0.50%	0.83%	0.57%	0.29%	0.00%	0.12%	0.26%	0.28%	0.00%	0.54%	0.00%	0.16%	0.00%	0.36%	0.17%	0.18%	0.28%	0.30%	0.19%									
20	Явлинский Григорий Алексеевич	94	5	4	4	8	4	1	2	1	2	1	1	1	0	3	0	1	0	5	1	0	1	0	4	0	1	2	0	7	1	1	1	0	3	1	1	1	1	1	3	2	4	3	3	5	1	3									
		0.50%	0.76%	0.64%	0.68%	1.27%	0.68%	0.36%	0.32%	0.52%	0.63%	0.18%	0.78%	0.51%	0.00%	0.45%	0.00%	0.35%	0.00%	0.50%	0.21%	0.00%	0.34%	0.00%	0.56%	0.00%	0.88%	0.42%	0.00%	0.88%	0.83%	0.57%	0.15%	0.00%	0.37%	0.26%	0.28%	0.28%	0.27%	1.05%	0.48%	0.40%	0.73%	0.51%	0.53%	0.69%	0.30%	0.58%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
