Выборы Президента Российской Федерации																																																																			
Дата голосования: 18.03.2018																																																																			
																																																																			
Наименование Избирательной комиссии:    Каменская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																																	
																																																																			
		Сумма	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №558	УИК №559									
1	"Число избирателей, включенных в список избирателей"	43943	1229	1542	842	1336	810	507	1556	1495	1281	1460	1264	1391	1328	1341	1595	599	1519	1596	1652	971	1529	646	1009	492	787	459	272	715	215	339	250	229	270	319	198	454	139	527	1289	91	1099	644	1112	253	220	356	232	778	128	772	574	344	471	138	755	524									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	43800	1200	1400	840	1300	840	630	1550	1450	1260	1450	1250	1360	1300	1300	1550	600	1500	1550	1600	950	1500	630	1000	500	790	475	275	720	220	350	250	225	280	325	199	465	146	540	1300	88	1150	670	1150	270	220	362	240	790	128	780	600	345	480	137	790	530									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	30373	771	706	697	616	668	432	1217	655	635	1060	932	984	1046	852	1174	385	1082	1035	1184	783	792	424	364	447	639	440	200	651	141	228	162	159	239	253	172	170	124	490	1101	78	860	540	831	139	129	272	102	615	80	613	438	242	352	111	573	288									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	5882	177	482	34	196	81	75	56	164	167	60	72	131	107	221	260	120	169	259	167	82	130	64	382	45	141	12	66	34	60	85	71	54	31	54	23	92	6	15	101	9	147	87	117	58	73	55	58	93	34	99	127	68	112	23	81	95									
6	Число погашенных избирательных бюллетеней	7545	252	212	109	488	91	123	277	631	458	330	246	245	147	227	116	95	249	256	249	85	578	142	254	8	10	23	9	35	19	37	17	12	10	18	4	203	16	35	98	1	143	43	202	73	18	35	80	82	14	68	35	35	16	3	136	147									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5882	177	482	34	196	81	75	56	164	167	60	72	131	107	221	260	120	169	259	167	82	130	64	382	45	141	12	66	34	60	85	71	54	31	54	23	92	6	15	101	9	147	87	117	58	73	55	58	93	34	99	127	68	112	23	81	95									
8	Число бюллетеней в стационарных ящиках для голосования	30371	771	706	697	616	668	432	1217	655	635	1060	932	984	1046	852	1174	385	1082	1035	1184	783	792	424	364	447	639	440	200	651	141	228	162	159	239	253	171	170	124	490	1101	78	860	540	831	139	129	272	102	615	80	613	438	242	352	111	573	287									
9	Число недействительных избирательных бюллетеней	156	3	3	5	3	2	5	2	10	4	9	4	8	6	7	2	1	13	0	5	0	7	6	4	0	1	0	0	13	0	0	1	0	0	0	3	0	0	1	0	0	3	10	2	0	0	0	3	0	0	4	0	0	0	0	4	2									
10	Число действительных избирательных бюллетеней	36097	945	1185	726	809	747	502	1271	809	798	1111	1000	1107	1147	1066	1432	504	1238	1294	1346	865	915	482	742	492	779	452	266	672	201	313	232	213	270	307	191	262	130	504	1202	87	1004	617	946	197	202	327	157	708	114	708	565	310	464	134	650	380									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
13	Бабурин Сергей Николаевич	182	8	4	6	4	4	2	5	4	5	3	3	3	8	17	7	4	9	5	10	1	5	3	0	3	3	0	1	3	0	2	0	0	0	1	1	1	0	2	10	0	10	2	3	2	0	2	0	1	0	1	2	3	2	1	4	2									
		0.50%	0.84%	0.34%	0.82%	0.49%	0.53%	0.39%	0.39%	0.49%	0.62%	0.27%	0.30%	0.27%	0.69%	1.58%	0.49%	0.79%	0.72%	0.39%	0.74%	0.12%	0.54%	0.61%	0.00%	0.61%	0.38%	0.00%	0.38%	0.44%	0.00%	0.64%	0.00%	0.00%	0.00%	0.33%	0.52%	0.38%	0.00%	0.40%	0.83%	0.00%	0.99%	0.32%	0.32%	1.02%	0.00%	0.61%	0.00%	0.14%	0.00%	0.14%	0.35%	0.97%	0.43%	0.75%	0.61%	0.52%									
14	Грудинин Павел Николаевич	3305	77	71	68	85	66	48	125	104	128	112	63	115	80	102	193	53	132	120	100	96	128	47	56	26	48	12	8	42	18	31	10	3	8	20	18	47	4	38	109	3	139	39	123	14	14	31	18	64	7	47	55	25	32	3	42	38									
		9.12%	8.12%	5.98%	9.30%	10.47%	8.81%	9.47%	9.82%	12.70%	15.96%	10.00%	6.27%	10.31%	6.94%	9.51%	13.46%	10.50%	10.55%	9.27%	7.40%	11.10%	13.88%	9.63%	7.51%	5.28%	6.15%	2.65%	3.01%	6.13%	8.96%	9.90%	4.29%	1.41%	2.96%	6.51%	9.28%	17.94%	3.08%	7.52%	9.07%	3.45%	13.80%	6.22%	12.97%	7.11%	6.93%	9.48%	11.25%	9.04%	6.14%	6.60%	9.73%	8.06%	6.90%	2.24%	6.42%	9.95%									
15	Жириновский Владимир Вольфович	2143	44	110	24	66	83	44	231	58	50	53	46	49	54	57	72	20	36	115	52	43	44	23	70	32	16	29	8	57	8	22	15	4	3	14	21	17	1	3	44	4	29	10	10	42	15	18	10	71	10	28	25	22	10	5	46	50									
		5.91%	4.64%	9.26%	3.28%	8.13%	11.08%	8.68%	18.15%	7.08%	6.23%	4.73%	4.58%	4.39%	4.68%	5.31%	5.02%	3.96%	2.88%	8.89%	3.85%	4.97%	4.77%	4.71%	9.38%	6.50%	2.05%	6.42%	3.01%	8.32%	3.98%	7.03%	6.44%	1.88%	1.11%	4.56%	10.82%	6.49%	0.77%	0.59%	3.66%	4.60%	2.88%	1.59%	1.05%	21.32%	7.43%	5.50%	6.25%	10.03%	8.77%	3.93%	4.42%	7.10%	2.16%	3.73%	7.03%	13.09%									
16	Путин Владимир Владимирович	29882	803	985	617	629	584	400	892	625	595	924	870	920	982	868	1152	414	1038	1035	1164	706	718	399	605	418	705	406	249	556	171	255	205	203	257	272	147	193	122	457	1021	80	808	559	801	136	170	272	129	548	93	626	478	254	416	123	549	278									
		82.43%	84.70%	82.91%	84.40%	77.46%	77.97%	78.90%	70.07%	76.31%	74.19%	82.50%	86.65%	82.51%	85.17%	80.89%	80.33%	81.98%	82.97%	79.98%	86.16%	81.62%	77.87%	81.76%	81.10%	84.96%	90.38%	89.82%	93.61%	81.17%	85.07%	81.47%	87.98%	95.31%	95.19%	88.60%	75.77%	73.66%	93.85%	90.50%	84.94%	91.95%	80.24%	89.15%	84.49%	69.04%	84.16%	83.18%	80.63%	77.40%	81.58%	87.92%	84.60%	81.94%	89.66%	91.79%	83.94%	72.77%									
17	Собчак Ксения Анатольевна	192	3	4	5	7	4	3	7	13	2	8	2	7	10	6	1	4	12	7	1	8	9	3	2	1	1	1	0	2	1	1	0	1	1	0	2	1	1	2	11	0	6	3	5	0	0	0	0	11	2	0	2	1	1	0	5	2									
		0.53%	0.32%	0.34%	0.68%	0.86%	0.53%	0.59%	0.55%	1.59%	0.25%	0.71%	0.20%	0.63%	0.87%	0.56%	0.07%	0.79%	0.96%	0.54%	0.07%	0.92%	0.98%	0.61%	0.27%	0.20%	0.13%	0.22%	0.00%	0.29%	0.50%	0.32%	0.00%	0.47%	0.37%	0.00%	1.03%	0.38%	0.77%	0.40%	0.92%	0.00%	0.60%	0.48%	0.53%	0.00%	0.00%	0.00%	0.00%	1.55%	1.75%	0.00%	0.35%	0.32%	0.22%	0.00%	0.76%	0.52%									
18	Сурайкин Максим Александрович	196	5	5	3	6	3	3	9	3	8	5	6	7	7	9	3	3	4	6	11	1	7	5	2	10	1	4	0	5	2	0	1	1	1	0	2	2	0	2	4	0	6	4	3	0	2	3	0	4	1	3	3	1	2	2	2	4									
		0.54%	0.53%	0.42%	0.41%	0.74%	0.40%	0.59%	0.71%	0.37%	0.99%	0.45%	0.60%	0.63%	0.61%	0.84%	0.21%	0.59%	0.32%	0.46%	0.81%	0.12%	0.76%	1.02%	0.27%	2.03%	0.13%	0.88%	0.00%	0.73%	0.99%	0.00%	0.43%	0.47%	0.37%	0.00%	1.03%	0.76%	0.00%	0.40%	0.33%	0.00%	0.60%	0.64%	0.32%	0.00%	0.99%	0.92%	0.00%	0.56%	0.88%	0.42%	0.53%	0.32%	0.43%	1.49%	0.31%	1.05%									
19	Титов Борис Юрьевич	112	3	5	1	7	2	1	1	1	6	3	5	3	4	3	2	3	2	5	4	7	2	1	5	2	1	0	0	1	1	1	1	1	0	0	0	0	2	0	2	0	1	0	1	3	1	1	0	9	1	1	0	1	1	0	1	3									
		0.31%	0.32%	0.42%	0.14%	0.86%	0.27%	0.20%	0.08%	0.12%	0.75%	0.27%	0.50%	0.27%	0.35%	0.28%	0.14%	0.59%	0.16%	0.39%	0.30%	0.81%	0.22%	0.20%	0.67%	0.41%	0.13%	0.00%	0.00%	0.15%	0.50%	0.32%	0.43%	0.47%	0.00%	0.00%	0.00%	0.00%	1.54%	0.00%	0.17%	0.00%	0.10%	0.00%	0.11%	1.52%	0.50%	0.31%	0.00%	1.27%	0.88%	0.14%	0.00%	0.32%	0.22%	0.00%	0.15%	0.79%									
20	Явлинский Григорий Алексеевич	85	2	1	2	5	1	1	1	1	4	3	5	3	2	4	2	3	5	1	4	3	2	1	2	0	4	0	0	6	0	1	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	0	0	0	2	0	3	0	0	1	3									
