		6.35%	7.81%	8.84%	9.28%	6.44%	5.28%	5.71%	4.09%	10.66%	13.85%	6.41%	5.18%	8.02%	5.67%	8.93%	6.97%	7.76%	6.49%	5.36%	8.11%	8.53%	4.59%	5.17%	5.91%	6.75%	5.37%	6.85%	3.42%	7.46%	13.16%	6.21%	4.38%									
16	Путин Владимир Владимирович	11982	329	389	157	990	164	540	314	231	37	452	756	121	845	216	686	162	172	529	29	163	150	935	809	915	504	455	88	90	132	101	521									
		68.32%	73.44%	76.42%	66.24%	69.28%	66.67%	61.64%	61.09%	72.41%	56.92%	76.22%	67.50%	64.71%	69.49%	62.25%	62.08%	66.12%	74.46%	78.72%	78.38%	77.25%	76.53%	62.00%	62.14%	65.69%	79.62%	67.71%	75.21%	67.16%	69.47%	69.66%	81.41%									
17	Собчак Ксения Анатольевна	86	2	1	1	10	2	2	0	1	0	2	8	6	4	4	3	0	0	1	0	3	0	12	4	7	1	6	0	1	1	0	4									
		0.49%	0.45%	0.20%	0.42%	0.70%	0.81%	0.23%	0.00%	0.31%	0.00%	0.34%	0.71%	3.21%	0.33%	1.15%	0.27%	0.00%	0.00%	0.15%	0.00%	1.42%	0.00%	0.80%	0.31%	0.50%	0.16%	0.89%	0.00%	0.75%	0.53%	0.00%	0.63%									
18	Сурайкин Максим Александрович	112	4	3	3	10	0	2	4	1	1	2	10	0	10	0	18	6	2	1	0	0	1	6	14	3	2	4	0	0	2	1	2									
		0.64%	0.89%	0.59%	1.27%	0.70%	0.00%	0.23%	0.78%	0.31%	1.54%	0.34%	0.89%	0.00%	0.82%	0.00%	1.63%	2.45%	0.87%	0.15%	0.00%	0.00%	0.51%	0.40%	1.08%	0.22%	0.32%	0.60%	0.00%	0.00%	1.05%	0.69%	0.31%									
19	Титов Борис Юрьевич	40	2	1	1	10	2	1	1	0	0	3	1	1	1	1	2	1	1	0	0	0	0	1	3	3	0	1	0	0	0	2	1									
		0.23%	0.45%	0.20%	0.42%	0.70%	0.81%	0.11%	0.19%	0.00%	0.00%	0.51%	0.09%	0.53%	0.08%	0.29%	0.18%	0.41%	0.43%	0.00%	0.00%	0.00%	0.00%	0.07%	0.23%	0.22%	0.00%	0.15%	0.00%	0.00%	0.00%	1.38%	0.16%									
20	Явлинский Григорий Алексеевич	62	1	0	3	6	0	0	2	0	0	6	3	0	8	2	4	0	0	2	0	0	0	4	7	5	4	1	1	2	1	0	0									
		0.35%	0.22%	0.00%	1.27%	0.42%	0.00%	0.00%	0.39%	0.00%	0.00%	1.01%	0.27%	0.00%	0.66%	0.58%	0.36%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.27%	0.54%	0.36%	0.63%	0.15%	0.85%	1.49%	0.53%	0.00%	0.00%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
