																																																																													
13	Бабурин Сергей Николаевич	211	2	6	1	3	4	7	7	5	2	8	7	3	4	1	1	1	6	1	3	3	3	5	12	12	6	4	5	3	0	1	2	7	3	1	1	1	2	0	4	4	0	8	2	4	2	3	0	1	3	5	1	3	6	1	4	3	0	4	4	0	1	1	0	1	0	3									
		0.56%	0.15%	1.13%	0.20%	0.29%	0.45%	0.72%	0.78%	0.77%	0.42%	0.88%	0.82%	0.83%	0.84%	0.11%	0.18%	0.27%	0.67%	0.21%	0.52%	0.46%	1.06%	0.53%	1.32%	0.70%	0.95%	0.97%	0.56%	0.63%	0.00%	0.29%	0.46%	1.24%	0.62%	0.47%	0.55%	0.50%	0.41%	0.00%	1.57%	0.98%	0.00%	0.94%	0.67%	1.05%	0.51%	0.60%	0.00%	0.19%	0.17%	0.59%	0.16%	0.50%	0.78%	0.40%	0.66%	0.47%	0.00%	1.50%	1.25%	0.00%	0.32%	0.42%	0.00%	0.18%	0.00%	0.94%									
14	Грудинин Павел Николаевич	5051	156	52	48	173	123	167	157	131	64	145	135	54	65	128	85	52	149	87	88	103	41	143	163	247	73	60	142	66	57	46	82	95	176	56	37	35	41	21	23	56	14	84	3	60	92	65	2	67	46	67	96	82	107	6	105	125	27	29	34	26	36	18	25	1	2	10									
		13.42%	11.60%	9.76%	9.60%	16.91%	13.85%	17.06%	17.44%	20.22%	13.47%	15.86%	15.88%	14.96%	13.60%	14.37%	15.26%	13.90%	16.52%	18.59%	15.38%	15.65%	14.54%	15.18%	17.87%	14.34%	11.55%	14.56%	15.88%	13.75%	10.78%	13.45%	18.98%	16.87%	36.44%	26.17%	20.22%	17.41%	8.37%	5.25%	9.06%	13.76%	5.96%	9.89%	1.00%	15.79%	23.53%	13.05%	1.05%	12.64%	2.53%	7.91%	15.41%	13.67%	13.93%	2.40%	17.36%	19.59%	11.74%	10.90%	10.59%	9.96%	11.69%	7.59%	7.72%	0.18%	1.01%	3.13%									
15	Жириновский Владимир Вольфович	2145	59	40	17	63	56	63	78	40	19	53	55	21	38	59	42	30	77	35	46	55	12	47	44	79	43	24	60	23	25	19	25	15	22	14	14	7	23	3	13	25	15	40	6	31	18	18	23	41	21	84	38	47	51	9	40	41	22	15	10	17	13	19	33	4	3	3									
		5.70%	4.39%	7.50%	3.40%	6.16%	6.31%	6.44%	8.67%	6.17%	4.00%	5.80%	6.47%	5.82%	7.95%	6.62%	7.54%	8.02%	8.54%	7.48%	8.04%	8.36%	4.26%	4.99%	4.82%	4.59%	6.80%	5.83%	6.71%	4.79%	4.73%	5.56%	5.79%	2.66%	4.55%	6.54%	7.65%	3.48%	4.69%	0.75%	5.12%	6.14%	6.38%	4.71%	2.00%	8.16%	4.60%	3.61%	12.11%	7.74%	1.16%	9.92%	6.10%	7.83%	6.64%	3.60%	6.61%	6.43%	9.57%	5.64%	3.12%	6.51%	4.22%	8.02%	10.19%	0.71%	1.52%	0.94%									
16	Путин Владимир Владимирович	28626	1066	405	422	733	664	699	608	442	353	658	611	270	353	664	413	278	621	328	411	473	210	698	638	1323	452	307	642	354	434	260	307	432	261	140	127	147	412	376	201	309	195	676	284	269	262	402	162	347	1708	654	466	443	565	232	435	438	178	209	264	212	248	187	250	546	192	300									
		76.06%	79.26%	75.98%	84.40%	71.65%	74.77%	71.40%	67.56%	68.21%	74.32%	71.99%	71.88%	74.79%	73.85%	74.52%	74.15%	74.33%	68.85%	70.09%	71.85%	71.88%	74.47%	74.10%	69.96%	76.78%	71.52%	74.51%	71.81%	73.75%	82.04%	76.02%	71.06%	76.73%	54.04%	65.42%	69.40%	73.13%	84.08%	94.00%	79.13%	75.92%	82.98%	79.62%	94.67%	70.79%	67.01%	80.72%	85.26%	65.47%	94.10%	77.21%	74.80%	73.83%	73.57%	92.80%	71.90%	68.65%	77.39%	78.57%	82.24%	81.23%	80.52%	78.90%	77.16%	97.33%	96.97%	93.75%									
17	Собчак Ксения Анатольевна	447	24	13	3	11	9	11	9	9	4	16	14	5	4	12	7	2	9	4	5	9	3	19	16	23	8	6	14	8	4	5	3	3	5	0	1	2	3	0	4	3	4	11	2	1	6	3	3	6	11	7	7	17	18	0	4	11	2	3	1	2	4	3	6	3	1	1									
		1.19%	1.78%	2.44%	0.60%	1.08%	1.01%	1.12%	1.00%	1.39%	0.84%	1.75%	1.65%	1.39%	0.84%	1.35%	1.26%	0.53%	0.99%	0.85%	0.87%	1.37%	1.06%	2.02%	1.75%	1.33%	1.27%	1.46%	1.57%	1.67%	0.76%	1.46%	0.69%	0.53%	1.04%	0.00%	0.55%	0.99%	0.61%	0.00%	1.57%	0.74%	1.70%	1.30%	0.67%	0.26%	1.53%	0.60%	1.58%	1.13%	0.61%	0.83%	1.12%	2.83%	2.34%	0.00%	0.66%	1.72%	0.87%	1.13%	0.31%	0.77%	1.30%	1.27%	1.85%	0.53%	0.51%	0.31%									
18	Сурайкин Максим Александрович	223	8	7	1	5	2	4	11	6	7	6	3	3	2	4	2	3	13	0	6	1	2	6	13	9	8	1	7	2	1	3	1	2	4	1	2	1	2	0	4	2	0	5	0	3	2	4	0	6	7	8	3	0	5	2	5	3	0	1	0	0	0	1	1	1	0	1									
		0.59%	0.59%	1.31%	0.20%	0.49%	0.23%	0.41%	1.22%	0.93%	1.47%	0.66%	0.35%	0.83%	0.42%	0.45%	0.36%	0.80%	1.44%	0.00%	1.05%	0.15%	0.71%	0.64%	1.43%	0.52%	1.27%	0.24%	0.78%	0.42%	0.19%	0.88%	0.23%	0.36%	0.83%	0.47%	1.09%	0.50%	0.41%	0.00%	1.57%	0.49%	0.00%	0.59%	0.00%	0.79%	0.51%	0.80%	0.00%	1.13%	0.39%	0.94%	0.48%	0.00%	0.65%	0.80%	0.83%	0.47%	0.00%	0.38%	0.00%	0.00%	0.00%	0.42%	0.31%	0.18%	0.00%	0.31%									
19	Титов Борис Юрьевич	227	5	4	1	10	8	4	6	8	4	6	5	2	3	8	4	2	9	5	3	3	4	7	5	11	10	1	7	6	2	3	1	2	4	2	0	1	2	0	0	2	0	12	1	0	4	2	0	1	4	4	2	1	3	0	3	4	1	1	2	2	1	2	5	1	0	1									
		0.60%	0.37%	0.75%	0.20%	0.98%	0.90%	0.41%	0.67%	1.23%	0.84%	0.66%	0.59%	0.55%	0.63%	0.90%	0.72%	0.53%	0.99%	1.07%	0.52%	0.46%	1.42%	0.74%	0.55%	0.64%	1.58%	0.24%	0.78%	1.25%	0.38%	0.88%	0.23%	0.36%	0.83%	0.93%	0.00%	0.50%	0.41%	0.00%	0.00%	0.49%	0.00%	1.41%	0.33%	0.00%	1.02%	0.40%	0.00%	0.19%	0.22%	0.47%	0.32%	0.17%	0.39%	0.00%	0.50%	0.63%	0.43%	0.38%	0.62%	0.77%	0.32%	0.84%	1.54%	0.18%	0.00%	0.31%									
20	Явлинский Григорий Алексеевич	231	13	2	3	13	6	8	10	4	3	8	10	1	5	7	1	2	5	4	3	5	5	4	9	6	4	3	5	10	1	1	4	1	2	0	1	2	2	0	1	3	3	2	2	2	4	0	0	6	4	8	1	2	4	0	1	3	0	1	1	1	1	2	4	1	0	1									
		0.61%	0.97%	0.38%	0.60%	1.27%	0.68%	0.82%	1.11%	0.62%	0.63%	0.88%	1.18%	0.28%	1.05%	0.79%	0.18%	0.53%	0.55%	0.85%	0.52%	0.76%	1.77%	0.42%	0.99%	0.35%	0.63%	0.73%	0.56%	2.08%	0.19%	0.29%	0.93%	0.18%	0.41%	0.00%	0.55%	0.99%	0.41%	0.00%	0.39%	0.74%	1.28%	0.24%	0.67%	0.53%	1.02%	0.00%	0.00%	1.13%	0.22%	0.94%	0.16%	0.33%	0.52%	0.00%	0.17%	0.47%	0.00%	0.38%	0.31%	0.38%	0.32%	0.84%	1.23%	0.18%	0.00%	0.31%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
