12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1418	20	20	13	17	22	20	13	15	22	37	32	17	23	25	30	20	15	30	23	11	10	18	10	10	18	20	21	13	15	36	10	20	30	13	36	45	10	7	3	61	25	17	28	5	2	12	33	8	7	50	12	20	8	25	35	5	5	15	15	15	60	60	5	25	10	20	12	25	5	23	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1012	9	20	24	20	17	19	7	33	17	20	22	22	39	20	25	19	37	7	18	11	14	8	27	4	10	10	16	7	25	5	11	4	22	11	10	9	0	2	2	12	3	3	7	6	6	4	8	6	3	10	5	9	2	2	12	7	9	7	5	12	11	9	3	5	8	3	4	6	3	2	217									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	82	1	1	0	1	4	0	1	2	2	1	5	2	5	2	3	3	2	1	1	1	1	4	0	2	1	4	2	1	1	1	8	0	1	0	2	0	1	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	5	0	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	4071	107	111	88	85	82	157	102	94	80	69	95	111	119	122	101	86	97	82	87	107	89	80	98	99	86	72	96	80	21	34	27	45	58	35	43	31	32	24	26	55	4	8	57	13	20	9	64	23	7	99	12	20	8	12	90	26	17	11	19	20	118	135	5	27	30	30	21	22	13	10	8									
		7.56%	8.11%	6.49%	7.55%	6.70%	6.72%	10.35%	7.79%	7.76%	5.84%	6.06%	6.56%	8.54%	9.08%	9.04%	7.91%	6.99%	10.92%	7.21%	7.76%	9.27%	8.04%	7.53%	9.02%	8.91%	7.55%	6.12%	8.92%	7.57%	7.37%	8.52%	9.22%	5.90%	6.02%	8.18%	4.19%	5.57%	10.49%	5.73%	11.16%	8.68%	0.70%	2.50%	8.27%	6.34%	12.05%	3.54%	8.51%	6.07%	7.29%	6.85%	8.51%	9.62%	6.35%	14.12%	8.91%	10.48%	7.83%	5.53%	7.25%	9.26%	8.08%	8.75%	7.81%	5.41%	6.86%	9.77%	9.59%	4.47%	5.68%	4.61%	3.69%									
20	Зюганов Геннадий Андреевич	12602	323	392	288	286	271	440	339	314	332	288	378	275	302	332	336	318	226	244	283	300	292	236	278	270	341	330	254	312	45	101	46	128	124	69	123	104	76	73	26	145	133	70	189	29	24	45	150	85	29	361	24	61	27	28	229	39	46	36	40	37	333	323	12	145	130	83	50	75	42	37	50									
		23.40%	24.47%	22.92%	24.70%	22.54%	22.19%	29.00%	25.88%	25.93%	24.23%	25.29%	26.10%	21.15%	23.04%	24.59%	26.31%	25.83%	25.45%	21.46%	25.25%	25.99%	26.38%	22.20%	25.60%	24.30%	29.94%	28.04%	23.61%	29.52%	15.79%	25.31%	15.70%	16.78%	12.86%	16.12%	11.98%	18.67%	24.92%	17.42%	11.16%	22.87%	23.25%	21.88%	27.43%	14.15%	14.46%	17.72%	19.95%	22.43%	30.21%	24.98%	17.02%	29.33%	21.43%	32.94%	22.67%	15.73%	21.20%	18.09%	15.27%	17.13%	22.79%	20.93%	18.75%	29.06%	29.75%	27.04%	22.83%	15.24%	18.34%	17.05%	23.04%									
21	Миронов Сергей Михайлович	2547	71	67	84	70	43	72	66	55	93	61	87	58	90	75	59	78	35	79	55	67	55	60	52	64	41	63	61	57	4	9	21	21	17	13	26	29	18	12	4	14	7	9	23	11	4	7	43	13	3	62	1	5	9	1	54	12	5	4	13	11	81	74	3	13	14	14	7	16	3	10	9									
		4.73%	5.38%	3.92%	7.20%	5.52%	3.52%	4.75%	5.04%	4.54%	6.79%	5.36%	6.01%	4.46%	6.86%	5.56%	4.62%	6.34%	3.94%	6.95%	4.91%	5.81%	4.97%	5.64%	4.79%	5.76%	3.60%	5.35%	5.67%	5.39%	1.40%	2.26%	7.17%	2.75%	1.76%	3.04%	2.53%	5.21%	5.90%	2.86%	1.72%	2.21%	1.22%	2.81%	3.34%	5.37%	2.41%	2.76%	5.72%	3.43%	3.13%	4.29%	0.71%	2.40%	7.14%	1.18%	5.35%	4.84%	2.30%	2.01%	4.96%	5.09%	5.54%	4.80%	4.69%	2.61%	3.20%	4.56%	3.20%	3.25%	1.31%	4.61%	4.15%									
22	Прохоров Михаил Дмитриевич	2596	69	86	72	66	66	71	89	88	95	87	137	74	69	78	85	92	53	78	58	66	72	55	59	47	54	65	44	55	5	7	6	21	17	14	10	18	9	12	4	14	3	3	37	5	3	8	22	8	0	47	1	4	0	2	43	7	7	4	11	5	76	40	4	15	8	7	10	9	4	5	31									
		4.82%	5.23%	5.03%	6.17%	5.20%	5.41%	4.68%	6.79%	7.27%	6.93%	7.64%	9.46%	5.69%	5.26%	5.78%	6.66%	7.47%	5.97%	6.86%	5.17%	5.72%	6.50%	5.17%	5.43%	4.23%	4.74%	5.52%	4.09%	5.20%	1.75%	1.75%	2.05%	2.75%	1.76%	3.27%	0.97%	3.23%	2.95%	2.86%	1.72%	2.21%	0.52%	0.94%	5.37%	2.44%	1.81%	3.15%	2.93%	2.11%	0.00%	3.25%	0.71%	1.92%	0.00%	2.35%	4.26%	2.82%	3.23%	2.01%	4.20%	2.31%	5.20%	2.59%	6.25%	3.01%	1.83%	2.28%	4.57%	1.83%	1.75%	2.30%	14.29%									
23	Путин Владимир Владимирович	31468	741	1039	625	747	742	765	696	644	757	619	733	774	711	726	682	642	469	644	622	600	589	618	589	621	606	632	600	536	210	245	190	544	739	294	819	372	166	295	171	404	425	228	377	142	115	183	442	244	57	871	102	116	82	42	580	159	142	144	178	142	833	955	40	295	255	170	130	363	165	154	119									
		58.44%	56.14%	60.76%	53.60%	58.87%	60.77%	50.43%	53.13%	53.18%	55.26%	54.35%	50.62%	59.54%	54.23%	53.78%	53.41%	52.15%	52.82%	56.64%	55.49%	51.99%	53.21%	58.14%	54.24%	55.90%	53.20%	53.70%	55.76%	50.71%	73.68%	61.40%	64.85%	71.30%	76.66%	68.69%	79.75%	66.79%	54.43%	70.41%	73.39%	63.72%	74.30%	71.25%	54.72%	69.27%	69.28%	72.05%	58.78%	64.38%	59.38%	60.28%	72.34%	55.77%	65.08%	49.41%	57.43%	64.11%	65.44%	72.36%	67.94%	65.74%	57.02%	61.89%	62.50%	59.12%	58.35%	55.37%	59.36%	73.78%	72.05%	70.97%	54.84%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
