		76.04%	79.63%	82.86%	81.91%	41.67%	72.81%	58.33%	78.62%	76.26%	83.19%	73.97%	57.32%	74.04%	78.15%	71.34%	89.22%	77.78%	72.15%	90.41%	86.02%	43.75%	77.59%	74.41%	85.51%	87.88%	90.48%	79.59%	79.92%	92.21%	85.51%	76.84%	79.22%	74.47%	73.91%	96.00%	75.16%	70.21%	71.62%	65.12%	70.21%	60.81%	66.67%									
17	Собчак Ксения Анатольевна	56	4	1	0	0	1	1	0	0	3	2	1	13	3	2	1	4	1	0	0	0	0	7	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	2									
		0.86%	1.85%	0.71%	0.00%	0.00%	0.46%	1.67%	0.00%	0.00%	2.65%	0.63%	1.22%	0.96%	0.56%	1.27%	0.98%	3.70%	0.63%	0.00%	0.00%	0.00%	0.00%	2.76%	0.47%	0.00%	0.00%	0.00%	0.00%	1.30%	1.45%	0.35%	1.30%	0.00%	4.35%	0.00%	0.62%	2.13%	0.00%	1.16%	2.13%	0.00%	1.63%									
18	Сурайкин Максим Александрович	40	1	1	1	0	1	1	0	5	0	0	0	7	4	2	1	0	2	0	1	0	0	2	1	0	0	0	0	0	1	2	0	0	0	0	2	0	0	2	2	0	1									
		0.62%	0.46%	0.71%	1.06%	0.00%	0.46%	1.67%	0.00%	2.53%	0.00%	0.00%	0.00%	0.52%	0.75%	1.27%	0.98%	0.00%	1.27%	0.00%	1.08%	0.00%	0.00%	0.79%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	1.45%	0.70%	0.00%	0.00%	0.00%	0.00%	1.24%	0.00%	0.00%	2.33%	4.26%	0.00%	0.81%									
19	Титов Борис Юрьевич	19	0	0	2	0	1	0	0	0	0	1	0	6	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	2	0	0	0	0	2	0	0	0	0									
		0.29%	0.00%	0.00%	2.13%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.44%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.47%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	1.30%	2.13%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	10	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0									
		0.15%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	1.22%	0.07%	0.19%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.16%	0.00%	0.00%	0.00%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
