		6.01%	5.89%	7.04%	4.56%	7.69%	2.36%	3.45%	4.90%	5.31%	2.71%	5.75%	4.47%	1.10%	6.16%	6.25%	8.23%	5.97%	4.03%	6.09%	4.91%	8.56%	3.11%	12.87%	6.24%	5.62%	9.71%	6.48%	7.81%	3.85%	1.02%	4.74%	5.50%									
16	Путин Владимир Владимирович	9134	832	1346	318	89	114	110	315	180	389	429	161	171	711	160	125	112	307	242	406	434	262	228	385	74	227	216	249	91	88	185	178									
		82.48%	79.09%	77.00%	90.60%	85.58%	89.76%	94.83%	85.83%	86.96%	87.81%	85.12%	89.94%	93.96%	75.56%	76.92%	79.11%	83.58%	88.47%	77.56%	90.63%	82.51%	90.66%	75.25%	80.04%	83.15%	81.65%	87.45%	77.81%	87.50%	89.80%	87.68%	89.00%									
17	Собчак Ксения Анатольевна	46	8	7	0	0	1	0	1	0	5	1	3	1	2	2	0	1	1	1	2	1	0	1	2	0	0	0	0	0	0	6	0									
		0.42%	0.76%	0.40%	0.00%	0.00%	0.79%	0.00%	0.27%	0.00%	1.13%	0.20%	1.68%	0.55%	0.21%	0.96%	0.00%	0.75%	0.29%	0.32%	0.45%	0.19%	0.00%	0.33%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.84%	0.00%									
18	Сурайкин Максим Александрович	51	11	6	0	0	1	0	3	0	0	2	1	2	3	1	3	1	0	1	1	0	2	2	2	1	0	1	4	0	0	3	0									
		0.46%	1.05%	0.34%	0.00%	0.00%	0.79%	0.00%	0.82%	0.00%	0.00%	0.40%	0.56%	1.10%	0.32%	0.48%	1.90%	0.75%	0.00%	0.32%	0.22%	0.00%	0.69%	0.66%	0.42%	1.12%	0.00%	0.40%	1.25%	0.00%	0.00%	1.42%	0.00%									
19	Титов Борис Юрьевич	32	1	8	1	1	0	0	2	1	1	4	1	0	1	0	0	0	0	0	4	0	0	1	1	0	0	2	2	1	0	0	0									
		0.29%	0.10%	0.46%	0.28%	0.96%	0.00%	0.00%	0.54%	0.48%	0.23%	0.79%	0.56%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.33%	0.21%	0.00%	0.00%	0.81%	0.63%	0.96%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	20	3	8	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	2	1	0	0	0	0	0									
		0.18%	0.29%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.20%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.32%	0.22%	0.00%	0.35%	0.00%	0.00%	0.00%	0.72%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
