7	Число избирательных бюллетеней в переносных ящиках для голосования	1582	21	36	30	28	39	74	68	16	30	24	0	52	5	0	10	0	16	9	16	13	15	89	9	70	54	75	30	32	7	14	55	31	19	40	38	52	15	32	25	32	7	11	57	19	12	39	63	120	14	19					
8	Число бюллетеней в стационарных ящиках для голосования	14857	359	399	378	441	848	624	934	415	614	504	436	406	90	116	23	33	89	107	120	118	94	416	74	205	168	276	89	245	62	127	292	111	208	337	245	407	132	287	165	191	57	127	872	461	212	145	327	682	261	528					
9	Число недействительных избирательных бюллетеней	103	1	0	4	3	2	1	9	0	8	4	0	6	0	0	0	0	0	0	0	1	0	3	0	3	4	4	2	3	0	1	2	0	2	0	2	1	1	2	1	0	0	2	8	5	1	3	0	9	3	2					
10	Число действительных избирательных бюллетеней	16336	379	435	404	466	885	697	993	431	636	524	436	452	95	116	33	33	105	116	136	130	109	502	83	272	218	347	117	274	69	140	345	142	225	377	281	458	146	317	189	223	64	136	921	475	223	181	390	793	272	545					
11	Число полученных открепительных  удостоверений	487	8	10	8	15	30	25	28	10	18	15	0	10	0	3	0	3	6	6	9	5	5	27	5	5	7	18	8	8	5	9	15	5	5	9	5	7	5	7	7	5	5	5	20	8	7	5	7	25	10	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	369	5	7	5	14	30	15	25	10	14	8	0	9	0	0	0	2	2	4	9	4	4	27	1	4	2	12	5	8	3	9	14	5	1	8	3	6	1	5	7	4	3	5	11	1	7	2	2	21	7	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	200	6	3	5	5	8	14	25	8	7	9	1	7	4	3	5	1	0	1	3	0	0	4	3	2	3	2	4	3	1	2	4	1	3	1	0	6	1	5	3	1	3	0	10	2	2	1	6	6	3	3					
14	Число неиспользованных открепительных удостоверений	118	3	3	3	1	0	10	3	0	4	7	0	1	0	3	0	1	4	2	0	1	1	0	4	1	5	6	3	0	2	0	1	0	4	1	2	1	4	2	0	1	2	0	9	7	0	3	5	4	3	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	1	0	0	1	2	2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	150	7	2	3	2	12	5	14	5	4	4	9	4	4	2	1	0	2	0	0	1	1	6	0	0	1	0	0	7	1	0	4	2	2	1	0	3	0	3	1	2	1	0	10	6	3	0	1	8	4	2					
		0.91%	1.84%	0.46%	0.74%	0.43%	1.35%	0.72%	1.40%	1.16%	0.62%	0.76%	2.06%	0.87%	4.21%	1.72%	3.03%	0.00%	1.90%	0.00%	0.00%	0.76%	0.92%	1.19%	0.00%	0.00%	0.45%	0.00%	0.00%	2.53%	1.45%	0.00%	1.15%	1.41%	0.88%	0.27%	0.00%	0.65%	0.00%	0.94%	0.53%	0.90%	1.56%	0.00%	1.08%	1.25%	1.34%	0.00%	0.26%	0.99%	1.45%	0.37%					
19	Жириновский Владимир Вольфович	1970	47	53	34	43	90	62	113	42	98	55	55	55	5	21	2	12	13	9	19	17	13	75	5	36	18	52	19	20	8	23	48	16	36	57	32	57	13	36	20	25	5	24	104	51	20	29	50	109	21	103					
		11.98%	12.37%	12.18%	8.33%	9.17%	10.15%	8.88%	11.28%	9.74%	15.22%	10.42%	12.61%	12.01%	5.26%	18.10%	6.06%	36.36%	12.38%	7.76%	13.97%	12.98%	11.93%	14.85%	6.02%	13.09%	8.11%	14.81%	15.97%	7.22%	11.59%	16.31%	13.83%	11.27%	15.86%	15.12%	11.31%	12.42%	8.84%	11.29%	10.53%	11.21%	7.81%	17.39%	11.19%	10.63%	8.93%	15.76%	12.82%	13.59%	7.64%	18.83%					
20	Зюганов Геннадий Андреевич	3377	83	56	90	133	204	189	255	107	121	96	76	111	25	32	5	9	25	27	12	36	22	83	49	31	63	70	12	70	13	33	100	21	40	81	48	93	31	53	34	78	18	22	178	110	29	35	62	130	41	35					
		20.54%	21.84%	12.87%	22.06%	28.36%	22.99%	27.08%	25.45%	24.83%	18.79%	18.18%	17.43%	24.24%	26.32%	27.59%	15.15%	27.27%	23.81%	23.28%	8.82%	27.48%	20.18%	16.44%	59.04%	11.27%	28.38%	19.94%	10.08%	25.27%	18.84%	23.40%	28.82%	14.79%	17.62%	21.49%	16.96%	20.26%	21.09%	16.61%	17.89%	34.98%	28.13%	15.94%	19.16%	22.92%	12.95%	19.02%	15.90%	16.21%	14.91%	6.40%					
21	Медведев Дмитрий Анатольевич	10839	242	324	277	288	579	441	611	277	413	369	296	282	61	61	25	12	65	80	105	76	73	338	29	205	136	225	86	177	47	84	193	103	147	238	201	305	102	225	134	118	40	90	629	308	171	117	277	546	206	405					
		65.93%	63.68%	74.48%	67.89%	61.41%	65.28%	63.18%	60.98%	64.27%	64.13%	69.89%	67.89%	61.57%	64.21%	52.59%	75.76%	36.36%	61.90%	68.97%	77.21%	58.02%	66.97%	66.93%	34.94%	74.55%	61.26%	64.10%	72.27%	63.90%	68.12%	59.57%	55.62%	72.54%	64.76%	63.13%	71.02%	66.45%	69.39%	70.53%	70.53%	52.91%	62.50%	65.22%	67.71%	64.17%	76.34%	63.59%	71.03%	68.08%	74.91%	74.04%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
