8	Число бюллетеней в стационарных ящиках для голосования	12626	148	1232	1011	1516	332	325	343	180	308	104	472	135	140	252	177	170	456	93	343	94	125	124	134	249	162	283	503	228	252	104	538	118	131	264	345	106	498	161	84	386									
9	Число недействительных избирательных бюллетеней	109	0	16	8	12	0	5	1	1	1	1	42	0	0	0	2	0	5	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	1	0	0	0	2	2	0	4									
10	Число действительных избирательных бюллетеней	14607	177	1568	1071	1980	358	357	367	194	333	108	572	144	152	280	193	188	513	96	371	106	134	142	144	277	176	304	548	243	292	119	727	147	146	292	384	117	562	188	109	428									
11	Число полученных открепительных  удостоверений	1396	5	150	70	70	35	50	27	20	25	15	50	20	20	30	25	35	30	30	33	20	25	20	20	15	10	40	30	30	40	40	60	20	25	40	50	25	50	30	25	41									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1352	5	150	70	70	35	50	27	20	17	15	50	20	16	30	25	35	30	30	33	11	22	16	14	15	10	40	30	30	40	40	60	20	25	40	50	20	50	25	25	41									
13	Число избирателей, проголосовавших по открепительным удостоверениям	386	6	25	22	85	7	4	4	9	6	1	16	9	5	5	6	6	2	2	14	1	6	3	4	2	7	10	4	5	3	3	7	7	3	9	28	6	14	9	17	4									
14	Число неиспользованных открепительных удостоверений	44	0	0	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	9	3	4	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	604	0	92	7	52	12	0	5	17	19	12	2	30	38	32	21	0	0	0	53	6	1	0	0	44	37	0	18	0	0	0	1	3	0	0	0	5	68	22	7	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																			
19	Жириновский Владимир Вольфович	212	0	62	32	63	3	3	0	0	1	0	6	1	1	3	2	0	2	0	2	0	1	2	0	3	0	1	8	2	1	1	2	0	0	0	2	2	3	0	1	2									
		1.44%	0.00%	3.91%	2.97%	3.16%	0.84%	0.83%	0.00%	0.00%	0.30%	0.00%	0.98%	0.69%	0.66%	1.07%	1.03%	0.00%	0.39%	0.00%	0.54%	0.00%	0.75%	1.41%	0.00%	1.08%	0.00%	0.33%	1.46%	0.81%	0.34%	0.84%	0.28%	0.00%	0.00%	0.00%	0.52%	1.71%	0.53%	0.00%	0.92%	0.46%									
20	Зюганов Геннадий Андреевич	1557	12	294	177	340	23	19	22	10	24	5	122	12	5	8	12	12	15	5	12	10	4	4	5	9	14	12	64	10	13	18	81	17	9	17	28	6	55	19	4	29									
		10.58%	6.78%	18.56%	16.40%	17.07%	6.42%	5.25%	5.98%	5.13%	7.19%	4.59%	19.87%	8.33%	3.29%	2.86%	6.15%	6.38%	2.90%	5.21%	3.23%	9.43%	2.99%	2.82%	3.47%	3.25%	7.95%	3.93%	11.66%	4.05%	4.45%	15.13%	11.14%	11.56%	6.12%	5.82%	7.29%	5.13%	9.75%	10.00%	3.67%	6.71%									
21	Миронов Сергей Михайлович	195	3	49	28	63	2	2	0	1	1	0	12	0	0	3	0	0	2	0	1	0	0	0	1	2	0	4	10	2	0	0	2	0	0	0	2	0	2	0	1	2									
		1.33%	1.69%	3.09%	2.59%	3.16%	0.56%	0.55%	0.00%	0.51%	0.30%	0.00%	1.95%	0.00%	0.00%	1.07%	0.00%	0.00%	0.39%	0.00%	0.27%	0.00%	0.00%	0.00%	0.69%	0.72%	0.00%	1.31%	1.82%	0.81%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.52%	0.00%	0.35%	0.00%	0.92%	0.46%									
22	Прохоров Михаил Дмитриевич	297	2	83	67	88	2	2	0	0	0	1	21	1	0	0	1	0	2	0	3	0	0	0	1	0	0	3	6	1	1	1	1	0	0	0	1	1	3	0	1	4									
		2.02%	1.13%	5.24%	6.21%	4.42%	0.56%	0.55%	0.00%	0.00%	0.00%	0.92%	3.42%	0.69%	0.00%	0.00%	0.51%	0.00%	0.39%	0.00%	0.81%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.98%	1.09%	0.40%	0.34%	0.84%	0.14%	0.00%	0.00%	0.00%	0.26%	0.85%	0.53%	0.00%	0.92%	0.93%									
23	Путин Владимир Владимирович	12346	160	1080	767	1426	328	331	345	183	307	102	411	130	146	266	178	176	492	91	353	96	129	136	137	263	162	284	460	228	277	99	641	130	137	275	351	108	499	169	102	391									
		83.90%	90.40%	68.18%	71.08%	71.59%	91.62%	91.44%	93.75%	93.85%	91.92%	93.58%	66.94%	90.28%	96.05%	95.00%	91.28%	93.62%	94.98%	94.79%	95.15%	90.57%	96.27%	95.77%	95.14%	94.95%	92.05%	93.11%	83.79%	92.31%	94.86%	83.19%	88.17%	88.44%	93.20%	94.18%	91.41%	92.31%	88.48%	88.95%	93.58%	90.51%									
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
