		8.87%	13.21%	10.24%	9.23%	11.54%	7.11%	6.40%	7.39%	7.44%	6.82%	8.94%	7.68%	20.37%	14.29%	16.19%	7.97%	8.27%	7.14%	12.71%	6.19%	21.05%	9.63%	6.12%	12.38%	10.23%	12.11%	17.20%	3.51%	2.15%	4.65%	13.17%	24.49%									
20	Зюганов Геннадий Андреевич	3033	66	101	174	171	243	264	242	226	273	168	119	52	55	15	166	172	199	15	46	5	22	4	22	9	25	13	27	10	13	110	6									
		16.46%	15.57%	16.42%	14.48%	14.73%	14.15%	18.18%	16.86%	16.65%	20.45%	16.68%	17.58%	12.04%	21.24%	14.29%	16.75%	18.01%	19.74%	12.71%	13.57%	8.77%	11.76%	8.16%	20.95%	10.23%	9.77%	8.28%	15.79%	10.75%	15.12%	20.41%	12.24%									
21	Миронов Сергей Михайлович	1349	32	52	81	97	165	111	121	126	95	87	64	11	12	4	74	66	38	1	21	2	12	2	3	4	12	5	3	4	4	35	5									
		7.32%	7.55%	8.46%	6.74%	8.35%	9.61%	7.64%	8.43%	9.29%	7.12%	8.64%	9.45%	2.55%	4.63%	3.81%	7.47%	6.91%	3.77%	0.85%	6.19%	3.51%	6.42%	4.08%	2.86%	4.55%	4.69%	3.18%	1.75%	4.30%	4.65%	6.49%	10.20%									
22	Прохоров Михаил Дмитриевич	1760	37	69	126	92	191	153	154	154	155	111	57	54	24	13	79	75	78	12	30	3	11	2	7	1	13	15	8	5	2	28	1									
		9.55%	8.73%	11.22%	10.48%	7.92%	11.12%	10.54%	10.73%	11.35%	11.61%	11.02%	8.42%	12.50%	9.27%	12.38%	7.97%	7.85%	7.74%	10.17%	8.85%	5.26%	5.88%	4.08%	6.67%	1.14%	5.08%	9.55%	4.68%	5.38%	2.33%	5.19%	2.04%									
23	Путин Владимир Владимирович	10384	222	319	690	651	969	811	791	732	703	532	373	218	128	55	582	550	604	74	217	35	122	38	60	64	171	95	125	71	63	294	25									
		56.36%	52.36%	51.87%	57.40%	56.07%	56.44%	55.85%	55.12%	53.94%	52.66%	52.83%	55.10%	50.46%	49.42%	52.38%	58.73%	57.59%	59.92%	62.71%	64.01%	61.40%	65.24%	77.55%	57.14%	72.73%	66.80%	60.51%	73.10%	76.34%	73.26%	54.55%	51.02%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
