		0.37%	0.00%	0.00%	0.00%	1.39%	0.26%	0.00%	0.00%	0.27%	0.00%	0.00%	0.20%	0.00%	0.95%	0.00%	2.41%	1.33%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.45%	0.00%	0.00%	0.35%	0.40%	0.28%	0.40%	1.33%									
19	Титов Борис Юрьевич	18	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	7	4	0									
		0.19%	0.00%	0.00%	0.00%	0.20%	0.51%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.69%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.40%	0.00%									
20	Явлинский Григорий Алексеевич	19	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	6	4	0	0									
		0.20%	0.00%	2.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.13%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.40%	0.22%	0.00%	0.00%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
