		71.44%	71.37%	69.94%	72.79%	72.94%	69.84%	73.10%	67.93%	73.29%	68.84%	69.20%	71.25%	74.41%	72.91%	70.01%	67.12%	70.40%	66.53%	76.24%	66.17%	68.76%	68.55%	73.77%	73.39%	72.11%	73.03%	74.93%	70.58%	71.78%	71.21%	72.76%	71.80%	71.53%	71.10%	74.92%	71.93%	74.88%	72.18%	72.74%	72.18%	64.70%	70.40%	67.48%	72.63%	73.75%	71.78%	73.19%	74.50%	71.60%	73.29%	72.55%	72.73%									
17	Собчак Ксения Анатольевна	1323	35	26	30	27	27	20	42	27	29	35	30	27	25	21	29	29	40	14	32	31	17	14	19	29	20	28	34	22	32	28	33	34	25	21	26	31	32	35	22	33	26	29	32	21	16	14	18	31	18	7	0									
		2.87%	3.68%	3.08%	3.40%	3.18%	3.03%	2.76%	4.54%	2.75%	2.74%	3.69%	2.90%	2.66%	2.52%	2.57%	2.80%	2.98%	4.07%	1.61%	3.16%	3.20%	1.97%	1.57%	2.07%	3.29%	2.16%	2.67%	3.60%	2.16%	3.54%	3.18%	3.18%	3.57%	2.50%	2.22%	2.66%	2.98%	3.13%	3.56%	3.11%	3.48%	3.01%	3.23%	3.37%	2.45%	1.95%	1.63%	2.26%	2.92%	1.86%	2.29%	0.00%									
18	Сурайкин Максим Александрович	390	5	6	7	10	8	10	10	1	12	6	5	16	7	6	12	15	10	4	4	9	9	8	5	5	10	10	2	4	11	8	6	3	11	11	7	14	6	11	7	4	4	12	9	4	9	6	4	9	13	5	0									
		0.85%	0.53%	0.71%	0.79%	1.18%	0.90%	1.38%	1.08%	0.10%	1.13%	0.63%	0.48%	1.57%	0.70%	0.73%	1.16%	1.54%	1.02%	0.46%	0.39%	0.93%	1.04%	0.90%	0.55%	0.57%	1.08%	0.95%	0.21%	0.39%	1.22%	0.91%	0.58%	0.32%	1.10%	1.16%	0.72%	1.35%	0.59%	1.12%	0.99%	0.42%	0.46%	1.34%	0.95%	0.47%	1.09%	0.70%	0.50%	0.85%	1.35%	1.63%	0.00%									
19	Титов Борис Юрьевич	587	16	8	6	6	5	8	18	12	21	14	14	8	16	14	15	14	16	9	10	11	8	14	9	12	4	10	16	10	14	18	22	15	6	4	17	14	13	8	4	16	17	13	13	16	8	10	12	10	12	1	0									
		1.27%	1.68%	0.95%	0.68%	0.71%	0.56%	1.10%	1.94%	1.22%	1.98%	1.48%	1.36%	0.79%	1.61%	1.71%	1.45%	1.44%	1.63%	1.04%	0.99%	1.13%	0.92%	1.57%	0.98%	1.36%	0.43%	0.95%	1.69%	0.98%	1.55%	2.04%	2.12%	1.58%	0.60%	0.42%	1.74%	1.35%	1.27%	0.81%	0.56%	1.69%	1.97%	1.45%	1.37%	1.87%	0.97%	1.17%	1.51%	0.94%	1.24%	0.33%	0.00%									
20	Явлинский Григорий Алексеевич	1105	27	19	14	18	24	24	36	17	24	29	29	22	25	23	40	18	51	9	38	26	23	14	16	18	27	27	16	31	16	15	31	17	26	20	13	26	17	16	12	23	33	21	33	12	14	11	22	24	15	1	2									
		2.40%	2.84%	2.25%	1.59%	2.12%	2.69%	3.31%	3.89%	1.73%	2.27%	3.06%	2.81%	2.17%	2.52%	2.82%	3.87%	1.85%	5.19%	1.04%	3.75%	2.68%	2.66%	1.57%	1.74%	2.04%	2.91%	2.57%	1.69%	3.05%	1.77%	1.70%	2.98%	1.79%	2.60%	2.12%	1.33%	2.50%	1.67%	1.63%	1.69%	2.42%	3.82%	2.34%	3.47%	1.40%	1.70%	1.28%	2.76%	2.26%	1.55%	0.33%	6.06%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
