12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
13	Бабурин Сергей Николаевич	366	4	5	3	4	7	7	2	3	6	4	1	18	9	3	3	3	6	10	6	12	0	6	1	2	2	0	8	1	1	3	0	0	8	7	8	7	5	4	12	6	2	2	3	9	1	2	12	8	4	4	5	10	2	5	3	5	0	2	0	2	0	56	3	13	10	6									
		0.52%	0.24%	0.38%	0.48%	0.31%	0.67%	0.46%	0.15%	0.33%	0.60%	0.46%	0.12%	1.21%	0.52%	0.43%	0.66%	0.35%	0.45%	0.48%	0.36%	1.04%	0.00%	1.00%	0.28%	0.68%	0.58%	0.00%	0.85%	0.13%	0.14%	0.31%	0.00%	0.00%	0.85%	0.63%	0.39%	0.58%	0.40%	0.49%	2.40%	0.58%	0.17%	0.20%	0.26%	0.70%	0.10%	0.19%	0.71%	0.41%	0.22%	0.29%	0.38%	0.60%	0.20%	0.37%	0.60%	0.55%	0.00%	0.95%	0.00%	0.32%	0.00%	2.50%	0.28%	0.66%	0.87%	0.42%									
14	Грудинин Павел Николаевич	5771	96	155	73	144	144	130	81	55	125	75	79	149	144	94	55	61	184	169	76	119	10	49	27	31	16	28	99	41	41	85	19	8	96	95	172	114	106	44	50	94	104	88	89	121	60	93	119	144	129	92	77	145	83	126	21	67	73	16	5	45	68	89	102	139	85	158									
		8.24%	5.68%	11.65%	11.59%	11.01%	13.70%	8.53%	5.89%	6.09%	12.59%	8.66%	9.62%	10.05%	8.34%	13.37%	12.09%	7.10%	13.71%	8.14%	4.60%	10.33%	3.48%	8.18%	7.65%	10.51%	4.68%	5.02%	10.57%	5.52%	5.59%	8.76%	4.50%	5.10%	10.20%	8.51%	8.31%	9.47%	8.56%	5.38%	10.00%	9.12%	9.03%	8.82%	7.80%	9.37%	5.84%	8.67%	7.02%	7.29%	7.15%	6.62%	5.87%	8.63%	8.43%	9.27%	4.23%	7.35%	8.19%	7.62%	3.82%	7.22%	8.34%	3.97%	9.67%	7.07%	7.38%	11.15%									
15	Жириновский Владимир Вольфович	3283	35	68	48	57	69	68	82	28	54	51	28	71	82	48	33	34	114	105	56	94	21	38	20	12	23	28	55	29	41	49	31	8	35	58	61	49	31	42	48	55	46	43	44	52	46	44	67	93	56	80	39	66	33	98	17	43	56	9	8	24	42	112	59	60	50	37									
		4.69%	2.07%	5.11%	7.62%	4.36%	6.57%	4.46%	5.96%	3.10%	5.44%	5.89%	3.41%	4.79%	4.75%	6.83%	7.25%	3.96%	8.49%	5.06%	3.39%	8.16%	7.32%	6.34%	5.67%	4.07%	6.73%	5.02%	5.87%	3.90%	5.59%	5.05%	7.35%	5.10%	3.72%	5.20%	2.95%	4.07%	2.50%	5.13%	9.60%	5.33%	3.99%	4.31%	3.86%	4.03%	4.48%	4.10%	3.95%	4.71%	3.10%	5.76%	2.97%	3.93%	3.35%	7.21%	3.43%	4.71%	6.29%	4.29%	6.11%	3.85%	5.15%	4.99%	5.59%	3.05%	4.34%	2.61%									
16	Путин Владимир Владимирович	58733	1504	1062	475	1053	781	1285	1188	798	783	707	702	1201	1432	537	347	742	967	1733	1476	884	249	492	300	244	292	490	745	655	631	802	366	141	774	930	1779	994	1071	705	339	860	979	850	982	1085	907	910	1451	1662	1572	1173	1165	1421	846	1085	436	758	747	178	116	545	688	1904	857	1734	979	1187									
		83.85%	88.99%	79.79%	75.40%	80.50%	74.31%	84.32%	86.34%	88.37%	78.85%	81.64%	85.51%	80.98%	82.97%	76.39%	76.26%	86.38%	72.06%	83.44%	89.40%	76.74%	86.76%	82.14%	84.99%	82.71%	85.38%	87.81%	79.51%	88.16%	86.08%	82.68%	86.73%	89.81%	82.25%	83.33%	85.98%	82.56%	86.44%	86.19%	67.80%	83.41%	84.98%	85.17%	86.06%	84.04%	88.32%	84.81%	85.60%	84.19%	87.14%	84.45%	88.86%	84.58%	85.98%	79.84%	87.90%	83.11%	83.84%	84.76%	88.55%	87.48%	84.42%	84.85%	81.23%	88.15%	84.98%	83.77%									
17	Собчак Ксения Анатольевна	423	11	11	8	11	7	5	5	4	6	7	3	6	13	4	2	4	37	21	8	10	0	2	2	1	0	1	4	6	5	7	2	0	9	8	9	11	5	5	7	4	2	1	4	3	2	2	9	12	2	22	4	9	1	12	2	12	2	2	2	1	3	12	10	7	5	9									
		0.60%	0.65%	0.83%	1.27%	0.84%	0.67%	0.33%	0.36%	0.44%	0.60%	0.81%	0.37%	0.40%	0.75%	0.57%	0.44%	0.47%	2.76%	1.01%	0.48%	0.87%	0.00%	0.33%	0.57%	0.34%	0.00%	0.18%	0.43%	0.81%	0.68%	0.72%	0.47%	0.00%	0.96%	0.72%	0.43%	0.91%	0.40%	0.61%	1.40%	0.39%	0.17%	0.10%	0.35%	0.23%	0.19%	0.19%	0.53%	0.61%	0.11%	1.58%	0.31%	0.54%	0.10%	0.88%	0.40%	1.32%	0.22%	0.95%	1.53%	0.16%	0.37%	0.53%	0.95%	0.36%	0.43%	0.64%									
18	Сурайкин Максим Александрович	400	12	13	7	5	15	10	5	2	5	8	2	7	7	6	5	3	8	9	9	7	3	2	2	4	3	1	6	6	9	6	1	0	4	4	12	12	8	5	17	5	3	4	1	3	1	6	10	8	14	9	2	6	6	7	3	11	6	2	0	0	1	13	10	5	7	7									
		0.57%	0.71%	0.98%	1.11%	0.38%	1.43%	0.66%	0.36%	0.22%	0.50%	0.92%	0.24%	0.47%	0.41%	0.85%	1.10%	0.35%	0.60%	0.43%	0.55%	0.61%	1.05%	0.33%	0.57%	1.36%	0.88%	0.18%	0.64%	0.81%	1.23%	0.62%	0.24%	0.00%	0.43%	0.36%	0.58%	0.99%	0.65%	0.61%	3.40%	0.48%	0.26%	0.40%	0.09%	0.23%	0.10%	0.56%	0.59%	0.41%	0.78%	0.65%	0.15%	0.36%	0.61%	0.52%	0.60%	1.21%	0.67%	0.95%	0.00%	0.00%	0.12%	0.58%	0.95%	0.25%	0.61%	0.49%									
19	Титов Борис Юрьевич	419	8	8	6	9	10	4	5	8	8	4	2	11	15	5	3	6	6	11	6	8	0	3	1	0	5	4	4	0	0	7	0	0	8	3	12	6	8	4	16	1	12	10	11	13	2	12	12	22	5	2	6	8	5	11	4	3	1	1	0	0	5	22	6	5	10	6									
		0.60%	0.47%	0.60%	0.95%	0.69%	0.95%	0.26%	0.36%	0.89%	0.81%	0.46%	0.24%	0.74%	0.87%	0.71%	0.66%	0.70%	0.45%	0.53%	0.36%	0.69%	0.00%	0.50%	0.28%	0.00%	1.46%	0.72%	0.43%	0.00%	0.00%	0.72%	0.00%	0.00%	0.85%	0.27%	0.58%	0.50%	0.65%	0.49%	3.20%	0.10%	1.04%	1.00%	0.96%	1.01%	0.19%	1.12%	0.71%	1.11%	0.28%	0.14%	0.46%	0.48%	0.51%	0.81%	0.81%	0.33%	0.11%	0.48%	0.00%	0.00%	0.61%	0.98%	0.57%	0.25%	0.87%	0.42%									
20	Явлинский Григорий Алексеевич	249	0	0	1	3	3	2	5	2	1	9	2	7	9	2	2	6	4	2	8	3	0	2	0	1	0	4	6	0	0	1	0	0	5	0	4	5	3	2	9	3	4	0	2	1	4	2	13	9	7	7	2	1	1	6	8	7	4	0	0	4	3	32	2	4	6	4									
		0.36%	0.00%	0.00%	0.16%	0.23%	0.29%	0.13%	0.36%	0.22%	0.10%	1.04%	0.24%	0.47%	0.52%	0.28%	0.44%	0.70%	0.30%	0.10%	0.48%	0.26%	0.00%	0.33%	0.00%	0.34%	0.00%	0.72%	0.64%	0.00%	0.00%	0.10%	0.00%	0.00%	0.53%	0.00%	0.19%	0.42%	0.24%	0.24%	1.80%	0.29%	0.35%	0.00%	0.18%	0.08%	0.39%	0.19%	0.77%	0.46%	0.39%	0.50%	0.15%	0.06%	0.10%	0.44%	1.61%	0.77%	0.45%	0.00%	0.00%	0.64%	0.37%	1.43%	0.19%	0.20%	0.52%	0.28%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
