16	Путин Владимир Владимирович	17561	706	632	705	568	649	584	849	392	443	496	562	201	440	66	91	167	111	266	125	162	400	147	206	348	168	500	132	140	124	493	119	539	166	389	541	117	121	320	107	145	83	377	190	191	693	92	56	334	374	104	342	521	272	367	128									
		81.50%	67.30%	71.33%	80.94%	83.90%	93.11%	82.72%	73.25%	74.10%	82.50%	81.98%	80.06%	80.08%	84.94%	85.71%	86.67%	78.40%	81.62%	80.36%	81.70%	82.23%	84.39%	87.50%	87.29%	82.27%	80.00%	82.51%	80.98%	84.34%	90.51%	85.15%	84.40%	88.07%	86.91%	74.81%	82.60%	95.90%	88.32%	89.64%	90.68%	91.19%	97.65%	80.04%	81.20%	80.59%	84.41%	82.14%	83.58%	88.59%	80.09%	92.86%	82.61%	80.40%	78.39%	85.15%	85.33%									
17	Собчак Ксения Анатольевна	211	18	6	7	7	3	7	26	7	7	5	6	8	5	0	1	5	1	4	0	6	3	3	5	6	0	6	2	1	0	2	0	7	0	4	5	0	1	2	0	1	0	5	1	3	5	0	0	2	6	1	3	1	2	4	1									
		0.98%	1.72%	0.68%	0.80%	1.03%	0.43%	0.99%	2.24%	1.32%	1.30%	0.83%	0.85%	3.19%	0.97%	0.00%	0.95%	2.35%	0.74%	1.21%	0.00%	3.05%	0.63%	1.79%	2.12%	1.42%	0.00%	0.99%	1.23%	0.60%	0.00%	0.35%	0.00%	1.14%	0.00%	0.77%	0.76%	0.00%	0.73%	0.56%	0.00%	0.63%	0.00%	1.06%	0.43%	1.27%	0.61%	0.00%	0.00%	0.53%	1.28%	0.89%	0.72%	0.15%	0.58%	0.93%	0.67%									
18	Сурайкин Максим Александрович	189	26	8	4	9	1	8	9	4	8	6	16	3	5	1	2	3	0	0	0	2	6	0	0	5	0	2	3	6	1	3	0	2	1	3	4	1	0	0	0	0	0	1	3	4	8	2	1	1	3	0	2	3	7	2	0									
		0.88%	2.48%	0.90%	0.46%	1.33%	0.14%	1.13%	0.78%	0.76%	1.49%	0.99%	2.28%	1.20%	0.97%	1.30%	1.90%	1.41%	0.00%	0.00%	0.00%	1.02%	1.27%	0.00%	0.00%	1.18%	0.00%	0.33%	1.84%	3.61%	0.73%	0.52%	0.00%	0.33%	0.52%	0.58%	0.61%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	1.28%	1.69%	0.97%	1.79%	1.49%	0.27%	0.64%	0.00%	0.48%	0.46%	2.02%	0.46%	0.00%									
19	Титов Борис Юрьевич	97	18	5	1	5	1	2	5	5	0	4	7	0	2	0	0	2	1	1	0	3	7	1	1	0	0	1	1	0	1	0	0	3	0	3	3	0	0	0	0	0	0	1	0	0	2	0	1	1	1	0	2	3	1	2	0									
		0.45%	1.72%	0.56%	0.11%	0.74%	0.14%	0.28%	0.43%	0.95%	0.00%	0.66%	0.99%	0.00%	0.39%	0.00%	0.00%	0.94%	0.74%	0.30%	0.00%	1.52%	1.48%	0.60%	0.42%	0.00%	0.00%	0.17%	0.61%	0.00%	0.73%	0.00%	0.00%	0.49%	0.00%	0.58%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.24%	0.00%	1.49%	0.27%	0.21%	0.00%	0.48%	0.46%	0.29%	0.46%	0.00%									
20	Явлинский Григорий Алексеевич	84	13	6	3	0	2	2	7	2	2	1	5	1	1	1	0	2	1	0	1	1	2	0	0	0	0	3	0	1	0	0	0	2	0	8	4	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	3	1	3	0									
		0.39%	1.24%	0.68%	0.34%	0.00%	0.29%	0.28%	0.60%	0.38%	0.37%	0.17%	0.71%	0.40%	0.19%	1.30%	0.00%	0.94%	0.74%	0.00%	0.65%	0.51%	0.42%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.60%	0.00%	0.00%	0.00%	0.33%	0.00%	1.54%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.48%	0.46%	0.29%	0.70%	0.00%									
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
