16	Путин Владимир Владимирович	16936	829	624	444	495	600	697	271	766	536	958	586	698	574	608	555	209	174	448	104	192	597	211	75	584	345	469	107	263	396	665	255	328	452	287	349	214	150	270	203	209	139									
		79.83%	79.94%	86.07%	80.87%	75.92%	74.35%	83.17%	72.85%	81.93%	73.02%	69.12%	74.74%	72.03%	84.66%	74.06%	70.79%	72.32%	71.60%	81.45%	76.47%	76.80%	79.49%	87.19%	67.57%	90.97%	92.49%	80.31%	89.17%	78.51%	87.03%	89.50%	85.57%	88.41%	81.00%	89.97%	86.17%	81.99%	93.17%	89.11%	86.75%	81.01%	90.85%									
17	Собчак Ксения Анатольевна	127	5	5	1	3	3	6	3	2	3	28	1	22	6	6	6	2	0	0	0	1	4	2	0	0	1	0	0	2	2	3	1	0	4	1	0	1	0	2	0	1	0									
		0.60%	0.48%	0.69%	0.18%	0.46%	0.37%	0.72%	0.81%	0.21%	0.41%	2.02%	0.13%	2.27%	0.88%	0.73%	0.77%	0.69%	0.00%	0.00%	0.00%	0.40%	0.53%	0.83%	0.00%	0.00%	0.27%	0.00%	0.00%	0.60%	0.44%	0.40%	0.34%	0.00%	0.72%	0.31%	0.00%	0.38%	0.00%	0.66%	0.00%	0.39%	0.00%									
18	Сурайкин Максим Александрович	156	5	5	1	7	4	4	4	6	11	6	6	12	6	12	10	4	2	4	0	2	5	2	1	0	2	3	0	5	3	3	3	3	4	1	2	2	0	4	1	1	0									
		0.74%	0.48%	0.69%	0.18%	1.07%	0.50%	0.48%	1.08%	0.64%	1.50%	0.43%	0.77%	1.24%	0.88%	1.46%	1.28%	1.38%	0.82%	0.73%	0.00%	0.80%	0.67%	0.83%	0.90%	0.00%	0.54%	0.51%	0.00%	1.49%	0.66%	0.40%	1.01%	0.81%	0.72%	0.31%	0.49%	0.77%	0.00%	1.32%	0.43%	0.39%	0.00%									
19	Титов Борис Юрьевич	65	4	0	1	1	3	0	0	4	1	5	4	8	6	7	3	4	0	0	0	3	0	1	0	0	0	1	0	1	3	0	1	0	2	0	0	0	0	1	0	1	0									
		0.31%	0.39%	0.00%	0.18%	0.15%	0.37%	0.00%	0.00%	0.43%	0.14%	0.36%	0.51%	0.83%	0.88%	0.85%	0.38%	1.38%	0.00%	0.00%	0.00%	1.20%	0.00%	0.41%	0.00%	0.00%	0.00%	0.17%	0.00%	0.30%	0.66%	0.00%	0.34%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.39%	0.00%									
20	Явлинский Григорий Алексеевич	61	0	0	0	1	3	3	2	3	3	13	4	6	4	4	1	0	2	0	1	1	1	0	0	0	0	4	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0									
		0.29%	0.00%	0.00%	0.00%	0.15%	0.37%	0.36%	0.54%	0.32%	0.41%	0.94%	0.51%	0.62%	0.59%	0.49%	0.13%	0.00%	0.82%	0.00%	0.74%	0.40%	0.13%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.13%	0.00%	0.54%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
