18	Сурайкин Максим Александрович	248	4	1	8	2	4	7	2	4	1	2	1	4	1	2	3	10	3	3	3	3	2	5	2	5	5	8	3	7	4	1	1	3	3	4	7	18	11	6	10	8	2	2	2	5	3	5	3	0	9	3	2	1	1	7	11	6	5									
		0.70%	0.57%	0.15%	0.97%	0.28%	0.88%	1.46%	0.42%	0.85%	0.19%	0.42%	0.21%	0.74%	0.26%	0.41%	0.88%	1.29%	0.35%	0.36%	0.49%	0.44%	0.25%	0.58%	0.28%	0.58%	0.53%	1.03%	0.65%	1.03%	0.77%	0.28%	0.25%	0.81%	0.54%	0.75%	0.97%	2.57%	1.23%	0.62%	1.04%	1.04%	0.42%	0.39%	0.84%	0.71%	0.71%	0.64%	0.38%	0.00%	1.27%	0.46%	0.28%	0.23%	0.24%	1.10%	2.21%	0.64%	0.79%									
19	Титов Борис Юрьевич	171	1	1	4	7	3	2	2	4	0	2	1	0	1	7	2	3	5	3	2	2	1	3	2	8	8	6	5	1	4	3	2	0	2	1	3	15	2	7	4	5	0	3	2	2	0	3	5	1	0	5	3	2	3	3	2	1	2									
		0.48%	0.14%	0.15%	0.49%	0.98%	0.66%	0.42%	0.42%	0.85%	0.00%	0.42%	0.21%	0.00%	0.26%	1.43%	0.59%	0.39%	0.59%	0.36%	0.33%	0.29%	0.13%	0.35%	0.28%	0.93%	0.85%	0.77%	1.08%	0.15%	0.77%	0.85%	0.50%	0.00%	0.36%	0.19%	0.42%	2.14%	0.22%	0.73%	0.42%	0.65%	0.00%	0.58%	0.84%	0.28%	0.00%	0.38%	0.63%	0.26%	0.00%	0.77%	0.42%	0.45%	0.72%	0.47%	0.40%	0.11%	0.31%									
20	Явлинский Григорий Алексеевич	169	2	5	2	3	2	4	4	1	3	1	0	1	0	2	1	0	6	6	4	5	3	1	1	4	5	2	1	3	1	0	12	2	1	3	2	32	3	5	3	2	2	2	1	1	1	2	2	0	2	0	6	4	0	3	1	3	1									
		0.48%	0.28%	0.73%	0.24%	0.42%	0.44%	0.84%	0.84%	0.21%	0.58%	0.21%	0.00%	0.19%	0.00%	0.41%	0.29%	0.00%	0.71%	0.72%	0.65%	0.73%	0.38%	0.12%	0.14%	0.47%	0.53%	0.26%	0.22%	0.44%	0.19%	0.00%	2.97%	0.54%	0.18%	0.56%	0.28%	4.57%	0.34%	0.52%	0.31%	0.26%	0.42%	0.39%	0.42%	0.14%	0.24%	0.25%	0.25%	0.00%	0.28%	0.00%	0.84%	0.90%	0.00%	0.47%	0.20%	0.32%	0.16%									
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
