Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
Наименование Избирательной комиссии:    Змеиногорская																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №850	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868									
1	"Число избирателей, включенных в список избирателей"	16072	1566	222	932	169	80	129	550	83	216	644	103	99	934	66	734	533	214	158	1093	1119	1030	983	1133	1195	924	1163									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13700	1300	200	800	150	80	120	500	80	250	600	100	100	800	70	600	500	200	150	950	900	850	800	800	900	950	950									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	9617	1066	176	598	115	62	92	349	51	117	365	70	71	541	48	489	339	165	99	627	531	561	555	692	629	563	646									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	795	73	13	56	4	2	4	38	3	36	90	0	3	30	1	47	24	12	3	38	40	26	51	47	31	59	64									
6	Число погашенных избирательных бюллетеней	3287	161	11	146	31	16	24	113	26	97	144	30	26	229	21	64	137	23	48	285	329	263	194	61	240	328	240									
7	Число избирательных бюллетеней в переносных ящиках для голосования	796	73	13	56	4	2	4	38	3	36	91	0	3	30	1	47	24	12	3	38	40	26	51	47	31	59	64									
8	Число бюллетеней в стационарных ящиках для голосования	9617	1066	176	598	115	62	92	349	51	117	365	70	71	541	48	489	339	165	99	627	531	561	555	692	629	563	646									
9	Число недействительных избирательных бюллетеней	136	13	1	9	0	0	2	6	0	2	4	0	1	5	0	5	2	1	1	16	7	9	6	10	12	15	9									
10	Число действительных избирательных бюллетеней	10277	1126	188	645	119	64	94	381	54	151	452	70	73	566	49	531	361	176	101	649	564	578	600	729	648	607	701									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	66	5	2	5	1	0	0	3	1	4	3	0	0	3	0	1	0	2	0	5	1	8	3	4	2	8	5									
		0.63%	0.44%	1.06%	0.76%	0.84%	0.00%	0.00%	0.78%	1.85%	2.61%	0.66%	0.00%	0.00%	0.53%	0.00%	0.19%	0.00%	1.13%	0.00%	0.75%	0.18%	1.36%	0.50%	0.54%	0.30%	1.29%	0.70%									
14	Грудинин Павел Николаевич	2387	239	17	165	8	14	10	108	15	46	77	4	9	124	0	140	100	52	8	158	139	133	150	166	167	160	178									
		22.92%	20.98%	8.99%	25.23%	6.72%	21.88%	10.42%	27.91%	27.78%	30.07%	16.89%	5.71%	12.16%	21.72%	0.00%	26.12%	27.55%	29.38%	7.84%	23.76%	24.34%	22.66%	24.75%	22.46%	25.30%	25.72%	25.07%									
15	Жириновский Владимир Вольфович	952	73	31	52	8	6	17	18	6	8	49	12	6	66	5	58	32	28	14	51	63	61	61	50	80	48	49									
		9.14%	6.41%	16.40%	7.95%	6.72%	9.38%	17.71%	4.65%	11.11%	5.23%	10.75%	17.14%	8.11%	11.56%	10.20%	10.82%	8.82%	15.82%	13.73%	7.67%	11.03%	10.39%	10.07%	6.77%	12.12%	7.72%	6.90%									
16	Путин Владимир Владимирович	6655	791	138	411	101	44	61	248	30	88	311	54	57	355	43	312	224	93	76	429	353	364	367	497	388	381	439									
		63.91%	69.45%	73.02%	62.84%	84.87%	68.75%	63.54%	64.08%	55.56%	57.52%	68.20%	77.14%	77.03%	62.17%	87.76%	58.21%	61.71%	52.54%	74.51%	64.51%	61.82%	62.01%	60.56%	67.25%	58.79%	61.25%	61.83%									
17	Собчак Ксения Анатольевна	58	4	0	3	0	0	0	1	0	1	4	0	0	6	0	6	2	0	0	2	4	4	3	4	3	3	8									
		0.56%	0.35%	0.00%	0.46%	0.00%	0.00%	0.00%	0.26%	0.00%	0.65%	0.88%	0.00%	0.00%	1.05%	0.00%	1.12%	0.55%	0.00%	0.00%	0.30%	0.70%	0.68%	0.50%	0.54%	0.45%	0.48%	1.13%									
18	Сурайкин Максим Александрович	77	4	0	3	1	0	3	3	1	2	7	0	0	5	0	8	3	1	0	0	4	4	6	4	4	3	11									
		0.74%	0.35%	0.00%	0.46%	0.84%	0.00%	3.13%	0.78%	1.85%	1.31%	1.54%	0.00%	0.00%	0.88%	0.00%	1.49%	0.83%	0.56%	0.00%	0.00%	0.70%	0.68%	0.99%	0.54%	0.61%	0.48%	1.55%									
19	Титов Борис Юрьевич	51	8	0	6	0	0	3	0	1	1	1	0	1	3	1	5	0	0	0	2	0	2	4	4	1	2	6									
		0.49%	0.70%	0.00%	0.92%	0.00%	0.00%	3.13%	0.00%	1.85%	0.65%	0.22%	0.00%	1.35%	0.53%	2.04%	0.93%	0.00%	0.00%	0.00%	0.30%	0.00%	0.34%	0.66%	0.54%	0.15%	0.32%	0.85%									
20	Явлинский Григорий Алексеевич	31	2	0	0	0	0	0	0	0	1	0	0	0	4	0	1	0	0	3	2	0	2	6	0	3	2	5									
		0.30%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.70%	0.00%	0.19%	0.00%	0.00%	2.94%	0.30%	0.00%	0.34%	0.99%	0.00%	0.45%	0.32%	0.70%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
