17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	413	20	12	22	4	4	10	19	5	12	20	17	19	6	1	2	7	2	5	6	7	0	5	2	4	4	0	1	2	11	21	1	2	3	2	0	4	2	5	0	21	29	28	2	16	1	29	4	0	14					
		1.26%	1.41%	0.88%	1.49%	0.46%	0.54%	1.13%	1.26%	0.74%	0.72%	1.28%	1.03%	1.28%	2.43%	0.38%	1.40%	1.82%	2.47%	2.03%	1.88%	0.99%	0.00%	2.91%	1.74%	4.65%	1.50%	0.00%	1.20%	0.52%	0.96%	1.63%	0.50%	0.87%	0.63%	0.84%	0.00%	0.87%	0.38%	1.23%	0.00%	2.32%	2.04%	2.33%	0.72%	2.08%	0.53%	1.88%	0.77%	0.00%	1.11%					
19	Жириновский Владимир Вольфович	3578	202	195	163	89	75	104	149	81	190	152	160	146	41	40	12	47	14	22	35	134	12	17	9	5	21	17	4	25	171	152	15	18	48	30	12	44	55	43	7	94	118	105	24	78	11	171	66	30	125					
		10.94%	14.25%	14.38%	11.01%	10.32%	10.11%	11.74%	9.87%	12.00%	11.43%	9.76%	9.66%	9.83%	16.60%	15.21%	8.39%	12.21%	17.28%	8.94%	10.97%	18.90%	9.38%	9.88%	7.83%	5.81%	7.87%	12.14%	4.82%	6.56%	14.88%	11.77%	7.50%	7.79%	10.06%	12.55%	7.55%	9.54%	10.50%	10.59%	5.22%	10.40%	8.30%	8.72%	8.70%	10.14%	5.82%	11.07%	12.69%	9.97%	9.91%					
20	Зюганов Геннадий Андреевич	6549	304	280	366	177	161	174	310	123	293	378	380	321	38	36	12	61	17	50	59	130	23	32	18	12	79	15	7	53	239	255	26	58	62	32	31	86	81	66	14	177	289	226	27	215	48	408	84	41	175					
		20.02%	21.44%	20.65%	24.71%	20.53%	21.70%	19.64%	20.53%	18.22%	17.63%	24.26%	22.95%	21.62%	15.38%	13.69%	8.39%	15.84%	20.99%	20.33%	18.50%	18.34%	17.97%	18.60%	15.65%	13.95%	29.59%	10.71%	8.43%	13.91%	20.80%	19.75%	13.00%	25.11%	12.99%	13.39%	19.50%	18.66%	15.46%	16.26%	10.45%	19.58%	20.34%	18.77%	9.78%	27.96%	25.40%	26.41%	16.15%	13.62%	13.88%					
21	Медведев Дмитрий Анатольевич	21739	868	855	905	581	495	588	1012	458	1146	981	1075	977	156	184	115	266	48	167	218	432	88	113	83	65	162	108	71	292	720	855	154	150	361	171	114	324	377	288	112	599	969	821	220	445	128	910	357	228	927					
		66.45%	61.21%	63.05%	61.11%	67.40%	66.71%	66.37%	67.02%	67.85%	68.95%	62.97%	64.92%	65.79%	63.16%	69.96%	80.42%	69.09%	59.26%	67.89%	68.34%	60.93%	68.75%	65.70%	72.17%	75.58%	60.67%	77.14%	85.54%	76.64%	62.66%	66.23%	77.00%	64.94%	75.68%	71.55%	71.70%	70.28%	71.95%	70.94%	83.58%	66.26%	68.19%	68.19%	79.71%	57.87%	67.72%	58.90%	68.65%	75.75%	73.51%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
