		6.71%	4.26%	3.19%	1.08%	0.31%	4.08%	1.31%	1.42%	1.88%	4.68%	1.41%	1.68%	2.34%	3.40%	2.80%	0.55%	2.69%	3.26%	6.23%	2.58%	2.81%	3.69%	5.64%	2.20%	1.35%	1.08%	2.56%	4.55%	2.55%	30.61%	25.79%	5.11%	7.83%	22.26%									
15	Жириновский Владимир Вольфович	265	7	1	0	0	5	2	4	4	10	3	6	2	3	1	5	3	5	7	15	1	7	0	4	8	3	7	2	8	37	38	40	2	25									
		1.09%	0.85%	0.25%	0.00%	0.00%	0.57%	0.38%	0.47%	0.75%	1.11%	0.39%	0.84%	0.58%	0.64%	0.47%	0.39%	0.37%	0.71%	1.12%	3.52%	0.23%	1.03%	0.00%	1.76%	0.47%	0.65%	0.90%	1.52%	0.89%	3.12%	3.16%	2.52%	0.21%	1.59%									
16	Путин Владимир Владимирович	21837	748	383	548	321	831	508	818	510	836	750	687	330	441	204	1253	783	670	570	392	410	642	365	215	1651	450	737	124	858	739	777	1304	862	1120									
		89.58%	91.11%	94.10%	98.56%	99.38%	94.22%	95.31%	96.92%	96.05%	93.20%	96.40%	96.08%	96.49%	93.83%	95.33%	97.97%	95.72%	94.90%	91.05%	92.02%	96.02%	94.83%	93.59%	94.71%	96.78%	96.77%	94.25%	93.94%	95.02%	62.31%	64.64%	82.22%	89.98%	71.43%									
17	Собчак Ксения Анатольевна	200	12	7	1	1	3	4	2	3	5	3	3	2	3	1	4	2	3	4	6	1	3	1	3	12	1	6	0	4	14	21	40	3	22									
		0.82%	1.46%	1.72%	0.18%	0.31%	0.34%	0.75%	0.24%	0.56%	0.56%	0.39%	0.42%	0.58%	0.64%	0.47%	0.31%	0.24%	0.42%	0.64%	1.41%	0.23%	0.44%	0.26%	1.32%	0.70%	0.22%	0.77%	0.00%	0.44%	1.18%	1.75%	2.52%	0.31%	1.40%									
18	Сурайкин Максим Александрович	68	6	0	0	0	2	2	2	1	0	2	2	0	2	0	2	2	1	2	0	0	0	0	0	3	1	2	0	1	1	6	22	2	4									
		0.28%	0.73%	0.00%	0.00%	0.00%	0.23%	0.38%	0.24%	0.19%	0.00%	0.26%	0.28%	0.00%	0.43%	0.00%	0.16%	0.24%	0.14%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.22%	0.26%	0.00%	0.11%	0.08%	0.50%	1.39%	0.21%	0.26%									
19	Титов Борис Юрьевич	79	2	0	0	0	2	2	2	1	0	2	1	0	0	2	2	0	2	1	1	1	0	0	0	3	2	0	0	3	7	8	27	1	7									
		0.32%	0.24%	0.00%	0.00%	0.00%	0.23%	0.38%	0.24%	0.19%	0.00%	0.26%	0.14%	0.00%	0.00%	0.93%	0.16%	0.00%	0.28%	0.16%	0.23%	0.23%	0.00%	0.00%	0.00%	0.18%	0.43%	0.00%	0.00%	0.33%	0.59%	0.67%	1.70%	0.10%	0.45%									
20	Явлинский Григорий Алексеевич	131	2	1	1	0	3	4	2	0	2	2	1	0	3	0	3	6	2	1	0	1	0	1	0	3	2	6	0	1	10	10	38	2	24									
		0.54%	0.24%	0.25%	0.18%	0.00%	0.34%	0.75%	0.24%	0.00%	0.22%	0.26%	0.14%	0.00%	0.64%	0.00%	0.23%	0.73%	0.28%	0.16%	0.00%	0.23%	0.00%	0.26%	0.00%	0.18%	0.43%	0.77%	0.00%	0.11%	0.84%	0.83%	2.40%	0.21%	1.53%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
