		0.67%	0.69%	0.35%	0.29%	0.92%	0.49%	1.09%	1.44%	1.28%	1.27%	0.85%	0.53%	1.18%	0.21%	1.32%	0.62%	0.36%	0.72%	0.33%	0.56%	0.14%	0.37%	1.65%	0.28%	0.00%	0.74%	0.00%	1.03%	0.00%	0.48%	0.00%	0.00%	0.00%	0.60%	0.00%	0.27%	0.51%	0.18%	0.51%	0.73%	0.32%	1.11%	0.44%	0.20%									
19	Титов Борис Юрьевич	115	3	3	5	9	4	2	2	4	6	5	3	8	2	5	5	10	11	1	3	2	0	1	0	0	0	0	1	0	2	0	0	2	0	0	0	4	0	0	3	6	2	1	0									
		0.45%	0.34%	0.52%	0.73%	1.18%	0.49%	0.27%	0.32%	0.64%	0.85%	0.61%	0.39%	0.52%	0.42%	0.33%	0.62%	1.22%	0.72%	0.17%	0.56%	0.28%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.19%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	2.03%	0.00%	0.00%	0.73%	0.38%	0.37%	0.44%	0.00%									
20	Явлинский Григорий Алексеевич	113	4	2	3	1	3	1	6	4	5	9	3	7	1	5	8	13	12	0	1	1	0	0	0	0	0	0	1	0	3	1	0	0	2	2	1	0	1	1	3	2	5	1	1									
		0.44%	0.46%	0.35%	0.44%	0.13%	0.36%	0.14%	0.96%	0.64%	0.70%	1.10%	0.39%	0.46%	0.21%	0.33%	0.99%	1.58%	0.78%	0.00%	0.19%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.29%	0.50%	0.00%	0.00%	0.60%	0.76%	0.27%	0.00%	0.18%	0.51%	0.73%	0.13%	0.92%	0.44%	0.20%									
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
