		9.40%	10.54%	6.90%	8.58%	11.27%	10.53%	5.50%	3.95%	2.59%	9.54%	13.58%	11.35%	12.86%	8.42%	3.35%	2.44%	10.04%	7.76%	9.41%	14.47%	25.00%	9.83%	11.00%	8.09%	14.67%	4.44%	11.69%	9.44%	11.56%	14.00%	8.38%	6.67%									
16	Путин Владимир Владимирович	6921	388	509	420	389	497	87	64	78	278	57	245	272	358	283	131	543	196	70	49	15	208	156	273	58	83	412	179	291	77	148	107									
		73.05%	69.29%	70.21%	73.56%	70.73%	73.74%	79.82%	84.21%	67.24%	71.65%	70.37%	75.15%	71.39%	75.37%	72.94%	79.88%	70.80%	80.00%	82.35%	64.47%	37.50%	70.51%	78.00%	78.90%	77.33%	92.22%	68.78%	76.82%	73.12%	77.00%	77.49%	71.33%									
17	Собчак Ксения Анатольевна	71	6	10	9	3	4	0	1	0	4	0	2	3	1	7	0	6	2	0	0	1	1	3	1	0	0	4	1	1	0	1	0									
		0.75%	1.07%	1.38%	1.58%	0.55%	0.59%	0.00%	1.32%	0.00%	1.03%	0.00%	0.61%	0.79%	0.21%	1.80%	0.00%	0.78%	0.82%	0.00%	0.00%	2.50%	0.34%	1.50%	0.29%	0.00%	0.00%	0.67%	0.43%	0.25%	0.00%	0.52%	0.00%									
18	Сурайкин Максим Александрович	55	4	4	2	4	4	1	0	1	1	1	1	7	4	7	1	4	3	1	0	0	0	1	0	0	0	0	1	2	0	0	1									
		0.58%	0.71%	0.55%	0.35%	0.73%	0.59%	0.92%	0.00%	0.86%	0.26%	1.23%	0.31%	1.84%	0.84%	1.80%	0.61%	0.52%	1.22%	1.18%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.43%	0.50%	0.00%	0.00%	0.67%									
19	Титов Борис Юрьевич	25	0	1	1	5	2	0	0	2	4	0	0	0	2	0	1	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	2									
		0.26%	0.00%	0.14%	0.18%	0.91%	0.30%	0.00%	0.00%	1.72%	1.03%	0.00%	0.00%	0.00%	0.42%	0.00%	0.61%	0.13%	0.00%	0.00%	0.00%	2.50%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	1.33%									
20	Явлинский Григорий Алексеевич	18	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	1	1	1	1	0	0	4	2	0	0	0	1									
		0.19%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.52%	0.00%	0.39%	0.00%	0.00%	0.00%	2.50%	0.34%	0.50%	0.29%	0.00%	0.00%	0.67%	0.86%	0.00%	0.00%	0.00%	0.67%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
