7	Число избирательных бюллетеней в переносных ящиках для голосования	2885	73	51	9	28	41	52	86	51	20	33	64	43	50	97	56	27	42	33	35	43	44	37	42	55	36	78	38	24	42	33	44	69	131	22	42	28	64	43	40	32	47	45	24	24	26	7	47	92	29	89	485	92	0									
8	Число бюллетеней в стационарных ящиках для голосования	72140	1865	1542	1669	1494	1188	1187	1440	1189	1293	1324	1314	1255	1198	1314	1651	1481	1730	1539	1380	1560	1244	1293	1458	1342	1417	1213	1260	1177	1310	1353	1431	1438	1410	1439	1398	1292	1243	1247	1495	1293	1504	1463	1553	1891	1780	1848	1186	1405	1519	1169	0	163	1293									
9	Число недействительных избирательных бюллетеней	1367	28	40	33	19	20	28	25	12	22	18	38	30	11	32	24	27	40	19	20	13	35	24	20	23	30	36	26	24	19	22	29	42	27	22	26	23	20	37	40	26	34	21	25	33	30	28	23	32	30	17	20	6	18									
10	Число действительных избирательных бюллетеней	73658	1910	1553	1645	1503	1209	1211	1501	1228	1291	1339	1340	1268	1237	1379	1683	1481	1732	1553	1395	1590	1253	1306	1480	1374	1423	1255	1272	1177	1333	1364	1446	1465	1514	1439	1414	1297	1287	1253	1495	1299	1517	1487	1552	1882	1776	1827	1210	1465	1518	1241	465	249	1275									
11	Число полученных открепительных  удостоверений	2055	46	38	35	40	35	33	45	38	52	38	39	35	35	39	43	56	44	46	39	43	33	38	39	35	43	45	43	34	43	41	41	40	40	41	43	35	38	38	43	48	41	41	44	38	51	70	32	39	43	36	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2042	46	37	35	40	35	33	45	38	52	38	39	35	34	39	42	56	44	46	38	43	33	38	39	35	42	45	42	34	43	41	41	40	40	40	41	35	38	37	43	48	41	41	41	38	51	70	32	39	43	36	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2503	104	125	27	53	67	27	35	25	27	20	24	35	21	70	44	32	62	32	26	102	31	24	23	75	27	52	21	20	84	51	18	79	59	40	54	84	25	39	62	23	52	24	41	65	38	42	57	64	46	41	13	21	150									
14	Число неиспользованных открепительных удостоверений	13	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	195	4	1	5	3	2	1	2	3	1	2	4	4	4	0	5	2	4	6	4	6	2	4	2	4	3	3	4	3	3	8	0	7	5	10	4	4	3	5	5	3	2	7	5	7	5	6	4	6	5	3	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
19	Жириновский Владимир Вольфович	5564	232	112	114	96	98	107	110	90	96	111	109	96	96	99	124	82	118	111	128	87	120	101	100	88	102	83	104	106	93	107	86	130	133	124	115	91	116	84	101	99	122	128	139	137	134	123	87	102	92	70	50	17	64									
		7.42%	11.97%	7.03%	6.79%	6.31%	7.97%	8.64%	7.21%	7.26%	7.31%	8.18%	7.91%	7.40%	7.69%	7.02%	7.26%	5.44%	6.66%	7.06%	9.05%	5.43%	9.32%	7.59%	6.67%	6.30%	7.02%	6.43%	8.01%	8.83%	6.88%	7.72%	5.83%	8.63%	8.63%	8.49%	7.99%	6.89%	8.88%	6.51%	6.58%	7.47%	7.87%	8.49%	8.81%	7.15%	7.42%	6.63%	7.06%	6.81%	5.94%	5.56%	10.31%	6.67%	4.95%									
20	Зюганов Геннадий Андреевич	14563	319	381	349	320	252	221	325	237	250	270	298	238	264	286	350	282	330	329	242	327	222	269	325	297	314	266	242	222	242	242	261	269	246	305	287	244	267	238	298	279	315	275	307	391	331	410	248	300	323	250	63	44	101									
		19.41%	16.46%	23.92%	20.80%	21.02%	20.50%	17.84%	21.30%	19.11%	19.04%	19.90%	21.63%	18.34%	21.15%	20.27%	20.50%	18.70%	18.62%	20.93%	17.10%	20.40%	17.24%	20.23%	21.67%	21.26%	21.61%	20.60%	18.64%	18.48%	17.90%	17.46%	17.69%	17.85%	15.96%	20.88%	19.93%	18.48%	20.43%	18.45%	19.41%	21.06%	20.31%	18.24%	19.47%	20.42%	18.33%	22.10%	20.11%	20.04%	20.87%	19.87%	12.99%	17.25%	7.81%									
21	Миронов Сергей Михайлович	3811	81	68	106	82	76	78	83	94	92	66	67	58	56	67	90	92	75	78	52	80	74	77	114	76	60	56	58	52	55	56	81	79	87	69	74	82	58	50	70	72	84	67	105	101	91	80	59	88	82	64	15	17	17									
		5.08%	4.18%	4.27%	6.32%	5.39%	6.18%	6.30%	5.44%	7.58%	7.01%	4.86%	4.86%	4.47%	4.49%	4.75%	5.27%	6.10%	4.23%	4.96%	3.67%	4.99%	5.75%	5.79%	7.60%	5.44%	4.13%	4.34%	4.47%	4.33%	4.07%	4.04%	5.49%	5.24%	5.65%	4.72%	5.14%	6.21%	4.44%	3.88%	4.56%	5.43%	5.42%	4.44%	6.66%	5.27%	5.04%	4.31%	4.79%	5.88%	5.30%	5.09%	3.09%	6.67%	1.31%									
22	Прохоров Михаил Дмитриевич	8873	246	212	292	220	139	143	209	171	174	145	123	150	133	137	172	198	235	187	151	194	157	123	171	145	172	149	146	108	130	140	152	178	184	185	186	181	169	138	165	185	187	156	188	277	242	264	126	205	210	120	50	23	30									
		11.83%	12.69%	13.31%	17.40%	14.45%	11.31%	11.54%	13.70%	13.79%	13.25%	10.69%	8.93%	11.56%	10.66%	9.71%	10.08%	13.13%	13.26%	11.90%	10.67%	12.10%	12.19%	9.25%	11.40%	10.38%	11.84%	11.54%	11.25%	8.99%	9.62%	10.10%	10.31%	11.81%	11.94%	12.66%	12.92%	13.71%	12.93%	10.70%	10.75%	13.96%	12.06%	10.34%	11.92%	14.46%	13.40%	14.23%	10.22%	13.69%	13.57%	9.54%	10.31%	9.02%	2.32%									
23	Путин Владимир Владимирович	40847	1032	780	784	785	644	662	774	636	679	747	743	726	688	790	947	827	974	848	822	902	680	736	770	768	775	701	722	689	813	819	866	809	864	756	752	699	677	743	861	664	809	861	813	976	978	950	690	770	811	737	287	148	1063									
		54.44%	53.25%	48.96%	46.72%	51.58%	52.40%	53.43%	50.72%	51.29%	51.71%	55.05%	53.92%	55.93%	55.13%	55.99%	55.48%	54.84%	54.97%	53.94%	58.09%	56.27%	52.80%	55.34%	51.33%	54.97%	53.34%	54.30%	55.62%	57.37%	60.13%	59.09%	58.71%	53.68%	56.07%	51.75%	52.22%	52.95%	51.80%	57.60%	56.09%	50.11%	52.16%	57.10%	51.55%	50.97%	54.15%	51.21%	55.96%	51.44%	52.39%	58.59%	59.18%	58.04%	82.21%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
