		75.98%	77.56%	78.77%	82.74%	78.33%	73.68%	80.20%	61.76%	81.90%	75.61%	78.87%	80.39%	79.69%	85.45%	78.08%	82.19%	82.42%	74.00%	75.68%	73.17%	73.60%	69.18%	80.91%	78.05%	76.00%	74.82%	83.87%	68.22%	82.81%	71.21%	72.09%	84.09%	85.94%	80.89%	71.77%	92.31%	81.82%	80.15%	75.70%	85.47%	76.32%	72.41%	57.94%	74.70%	74.35%	75.50%	73.09%	73.85%	75.47%	73.40%	71.33%	74.56%									
17	Собчак Ксения Анатольевна	157	6	0	2	0	4	1	1	0	1	1	0	1	0	1	0	3	0	5	7	5	1	2	1	1	1	0	1	1	1	5	2	0	1	2	0	0	0	3	0	2	0	2	7	8	13	9	27	14	8	4	3									
		0.72%	1.06%	0.00%	1.19%	0.00%	0.58%	0.99%	2.94%	0.00%	0.61%	0.21%	0.00%	0.17%	0.00%	0.34%	0.00%	0.50%	0.00%	0.32%	1.47%	0.78%	0.68%	0.83%	0.35%	0.80%	0.72%	0.00%	0.78%	0.52%	1.52%	1.53%	0.48%	0.00%	0.25%	1.61%	0.00%	0.00%	0.00%	0.77%	0.00%	0.48%	0.00%	1.87%	0.65%	0.77%	1.18%	0.98%	1.66%	1.01%	0.84%	0.45%	0.28%									
18	Сурайкин Максим Александрович	124	5	0	0	1	5	0	1	2	1	1	0	5	0	1	0	0	0	10	2	0	0	1	2	1	1	1	1	0	0	3	5	0	0	0	0	0	0	4	1	6	0	0	9	9	7	7	12	7	3	5	5									
		0.57%	0.88%	0.00%	0.00%	1.67%	0.73%	0.00%	2.94%	0.63%	0.61%	0.21%	0.00%	0.85%	0.00%	0.34%	0.00%	0.00%	0.00%	0.65%	0.42%	0.00%	0.00%	0.41%	0.70%	0.80%	0.72%	0.54%	0.78%	0.00%	0.00%	0.92%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.28%	1.44%	0.00%	0.00%	0.83%	0.87%	0.64%	0.77%	0.74%	0.51%	0.32%	0.56%	0.47%									
19	Титов Борис Юрьевич	77	2	0	0	1	3	0	0	0	0	3	0	1	0	0	0	0	2	4	2	1	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	2	0	3	0	0	2	3	6	6	9	3	5	6	7									
		0.36%	0.35%	0.00%	0.00%	1.67%	0.44%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	4.00%	0.26%	0.42%	0.16%	1.37%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	3.03%	0.00%	0.51%	0.00%	0.72%	0.00%	0.00%	0.18%	0.29%	0.55%	0.66%	0.55%	0.22%	0.53%	0.68%	0.65%									
20	Явлинский Григорий Алексеевич	77	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	3	3	3	0	0	1	1	2	2	0	1	0	5	0	0	0	0	0	0	0	0	1	1	0	0	5	1	7	4	11	9	4	8	1									
		0.36%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.34%	0.00%	0.17%	0.00%	0.19%	0.63%	0.47%	0.00%	0.00%	0.35%	0.80%	1.44%	1.08%	0.00%	0.52%	0.00%	1.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.24%	0.00%	0.00%	0.46%	0.10%	0.64%	0.44%	0.68%	0.65%	0.42%	0.90%	0.09%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
