		77.17%	73.80%	77.33%	74.34%	77.82%	78.80%	78.85%	76.27%	78.03%	79.84%	79.33%	77.43%	76.00%	78.64%	76.13%	76.99%	77.49%	77.12%	75.74%	74.88%	76.83%	74.79%	72.79%	76.95%	73.41%	75.31%	73.14%	80.46%	78.79%	77.79%	77.28%	74.81%	79.01%	77.81%	76.79%	77.42%	79.53%	77.02%	77.67%	75.99%	75.60%	78.27%	78.93%	78.12%	78.27%	76.09%	77.50%	77.67%	77.31%	78.98%	77.19%	77.29%									
17	Собчак Ксения Анатольевна	704	6	12	5	11	19	25	16	11	6	8	10	12	15	11	3	17	17	15	16	10	14	12	10	9	3	1	9	11	16	13	6	14	14	19	12	15	16	15	13	24	23	14	19	35	15	18	15	22	21	18	13									
		1.44%	1.37%	0.99%	0.60%	1.41%	2.15%	2.52%	1.69%	1.27%	0.67%	0.90%	1.04%	1.41%	1.53%	1.19%	0.37%	1.58%	2.06%	1.47%	1.51%	1.03%	1.28%	1.31%	0.97%	1.15%	0.47%	0.17%	1.20%	1.14%	1.64%	1.46%	0.89%	1.41%	1.43%	2.00%	1.10%	1.48%	1.56%	1.47%	1.33%	2.20%	2.12%	1.21%	1.78%	2.08%	1.48%	1.43%	1.62%	2.16%	1.99%	1.83%	1.29%									
18	Сурайкин Максим Александрович	280	0	8	4	8	3	4	5	6	6	5	9	8	4	4	3	7	3	4	6	8	8	9	7	7	3	3	3	6	7	6	7	7	3	2	3	7	5	8	6	5	3	5	6	8	6	7	4	6	4	5	9									
		0.57%	0.00%	0.66%	0.48%	1.03%	0.34%	0.40%	0.53%	0.69%	0.67%	0.56%	0.94%	0.94%	0.41%	0.43%	0.37%	0.65%	0.36%	0.39%	0.57%	0.82%	0.73%	0.98%	0.68%	0.89%	0.47%	0.52%	0.40%	0.62%	0.72%	0.67%	1.04%	0.71%	0.31%	0.21%	0.27%	0.69%	0.49%	0.78%	0.61%	0.46%	0.28%	0.43%	0.56%	0.48%	0.59%	0.55%	0.43%	0.59%	0.38%	0.51%	0.90%									
19	Титов Борис Юрьевич	241	2	2	4	3	5	3	1	8	4	4	2	5	5	6	3	5	1	2	9	4	6	5	6	1	0	1	4	1	4	7	3	7	3	4	14	5	5	2	8	8	5	8	12	7	5	4	11	0	4	4	9									
		0.49%	0.46%	0.16%	0.48%	0.38%	0.57%	0.30%	0.11%	0.92%	0.45%	0.45%	0.21%	0.59%	0.51%	0.65%	0.37%	0.47%	0.12%	0.20%	0.85%	0.41%	0.55%	0.55%	0.58%	0.13%	0.00%	0.17%	0.54%	0.10%	0.41%	0.79%	0.44%	0.71%	0.31%	0.42%	1.28%	0.49%	0.49%	0.20%	0.82%	0.73%	0.46%	0.69%	1.13%	0.42%	0.49%	0.32%	1.19%	0.00%	0.38%	0.41%	0.90%									
20	Явлинский Григорий Алексеевич	309	1	8	10	9	3	7	6	6	3	5	4	4	8	7	2	8	2	5	18	9	6	5	6	2	2	2	2	6	10	1	3	5	4	9	12	5	5	8	8	8	8	6	10	5	8	5	6	8	6	6	7									
		0.63%	0.23%	0.66%	1.19%	1.15%	0.34%	0.70%	0.64%	0.69%	0.33%	0.56%	0.42%	0.47%	0.81%	0.76%	0.24%	0.74%	0.24%	0.49%	1.70%	0.93%	0.55%	0.55%	0.58%	0.25%	0.31%	0.35%	0.27%	0.62%	1.02%	0.11%	0.44%	0.50%	0.41%	0.95%	1.10%	0.49%	0.49%	0.78%	0.82%	0.73%	0.74%	0.52%	0.94%	0.30%	0.79%	0.40%	0.65%	0.79%	0.57%	0.61%	0.70%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
