13	Бабурин Сергей Николаевич	46	3	0	3	0	1	9	3	0	4	0	0	1	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	4	1	0	1	0	0	0	0	7	0	0	0	0	2									
		0.23%	0.24%	0.00%	2.29%	0.00%	0.12%	1.33%	1.44%	0.00%	0.67%	0.00%	0.00%	0.52%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.86%	0.48%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.22%									
14	Грудинин Павел Николаевич	1409	80	7	5	96	32	99	29	26	147	2	2	21	3	3	20	4	10	22	84	28	11	12	55	174	3	13	11	1	49	1	37	3	2	40	7	2	17	42	131	21	17	3	3	34									
		6.92%	6.37%	1.58%	3.82%	7.48%	3.74%	14.64%	13.94%	22.22%	24.66%	1.96%	0.70%	10.82%	1.23%	5.77%	3.17%	2.29%	2.67%	4.56%	14.51%	3.03%	5.07%	2.07%	6.07%	16.76%	3.00%	3.51%	1.27%	0.79%	4.61%	1.27%	7.94%	1.43%	1.90%	21.39%	4.27%	1.90%	4.39%	8.50%	10.23%	3.21%	9.60%	2.61%	2.03%	3.69%									
15	Жириновский Владимир Вольфович	894	43	7	19	69	15	61	42	12	85	8	44	17	7	1	2	3	7	20	20	7	8	20	16	20	2	4	51	3	29	1	6	13	3	19	6	3	14	33	88	27	11	1	2	25									
		4.39%	3.42%	1.58%	14.50%	5.38%	1.75%	9.02%	20.19%	10.26%	14.26%	7.84%	15.49%	8.76%	2.87%	1.92%	0.32%	1.71%	1.87%	4.15%	3.45%	0.76%	3.69%	3.45%	1.77%	1.93%	2.00%	1.08%	5.88%	2.36%	2.73%	1.27%	1.29%	6.19%	2.86%	10.16%	3.66%	2.86%	3.62%	6.68%	6.87%	4.12%	6.21%	0.87%	1.35%	2.71%									
16	Путин Владимир Владимирович	17738	1093	424	104	1111	798	489	128	78	329	92	238	152	229	48	599	168	358	437	456	879	197	523	835	831	95	352	806	123	975	77	403	192	100	125	151	100	354	409	1032	598	145	111	143	851									
		87.08%	87.02%	95.50%	79.39%	86.59%	93.22%	72.34%	61.54%	66.67%	55.20%	90.20%	83.80%	78.35%	93.85%	92.31%	94.93%	96.00%	95.47%	90.66%	78.76%	95.23%	90.78%	90.33%	92.16%	80.06%	95.00%	95.14%	92.86%	96.85%	91.81%	97.47%	86.48%	91.43%	95.24%	66.84%	92.07%	95.24%	91.47%	82.79%	80.56%	91.30%	81.92%	96.52%	96.62%	92.30%									
17	Собчак Ксения Анатольевна	68	12	2	0	2	3	6	0	0	4	0	0	1	2	0	0	0	0	0	3	0	0	4	0	5	0	1	0	0	5	0	0	0	0	1	0	0	1	0	10	2	2	0	0	2									
		0.33%	0.96%	0.45%	0.00%	0.16%	0.35%	0.89%	0.00%	0.00%	0.67%	0.00%	0.00%	0.52%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.69%	0.00%	0.48%	0.00%	0.27%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.26%	0.00%	0.78%	0.31%	1.13%	0.00%	0.00%	0.22%									
18	Сурайкин Максим Александрович	40	1	0	0	0	1	1	2	0	10	0	0	0	1	0	0	0	0	0	3	0	0	6	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	6	0	1	0	0	2									
		0.20%	0.08%	0.00%	0.00%	0.00%	0.12%	0.15%	0.96%	0.00%	1.68%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	1.04%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.47%	0.00%	0.56%	0.00%	0.00%	0.22%									
19	Титов Борис Юрьевич	50	12	4	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	2	9	0	2	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	3									
		0.25%	0.96%	0.90%	0.00%	0.00%	0.12%	0.15%	0.00%	0.00%	1.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.98%	0.00%	0.35%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.33%									
20	Явлинский Григорий Алексеевич	30	10	0	0	5	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0									
		0.15%	0.80%	0.00%	0.00%	0.39%	0.00%	0.44%	0.00%	0.85%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
