17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	402	5	14	9	6	9	21	12	4	9	31	12	8	13	0	2	0	5	1	6	0	21	5	0	4	21	6	1	2	14	6	13	9	8	9	6	17	7	0	8	15	6	14	9	11	1	2	3	14	3					
		1.11%	0.67%	1.85%	0.98%	0.72%	1.01%	1.79%	1.39%	0.55%	0.79%	1.66%	1.19%	0.85%	1.19%	0.00%	0.63%	0.00%	1.04%	0.39%	1.23%	0.00%	1.21%	1.03%	0.00%	0.88%	1.06%	1.52%	0.54%	0.82%	1.50%	0.94%	1.92%	1.46%	1.12%	0.90%	0.70%	1.13%	0.87%	0.00%	1.71%	1.58%	1.78%	1.11%	1.08%	1.73%	0.22%	0.93%	0.84%	0.87%	1.91%					
19	Жириновский Владимир Вольфович	4005	82	69	94	103	94	100	84	70	94	205	108	87	157	37	42	36	63	30	53	23	201	42	5	98	280	54	22	17	94	67	82	94	94	103	64	212	101	13	46	103	61	136	106	71	16	10	21	146	15					
		11.04%	11.01%	9.10%	10.27%	12.34%	10.57%	8.51%	9.71%	9.70%	8.22%	10.99%	10.75%	9.24%	14.36%	8.71%	13.13%	12.77%	13.13%	11.63%	10.84%	6.80%	11.61%	8.66%	6.33%	21.49%	14.14%	13.64%	11.96%	6.94%	10.09%	10.49%	12.09%	15.21%	13.17%	10.33%	7.45%	14.11%	12.58%	8.02%	9.85%	10.83%	18.05%	10.76%	12.71%	11.18%	3.54%	4.65%	5.87%	9.11%	9.55%					
20	Зюганов Геннадий Андреевич	6680	204	204	141	183	164	202	233	177	111	439	195	132	146	100	43	44	100	36	107	36	235	77	5	50	338	74	45	34	184	94	166	175	99	162	143	378	117	24	84	165	90	285	175	154	24	26	47	196	37					
		18.41%	27.38%	26.91%	15.41%	21.92%	18.45%	17.19%	26.94%	24.52%	9.71%	23.55%	19.40%	14.01%	13.36%	23.53%	13.44%	15.60%	20.83%	13.95%	21.88%	10.65%	13.58%	15.88%	6.33%	10.96%	17.07%	18.69%	24.46%	13.88%	19.74%	14.71%	24.48%	28.32%	13.87%	16.25%	16.65%	25.15%	14.57%	14.81%	17.99%	17.35%	26.63%	22.55%	20.98%	24.25%	5.31%	12.09%	13.13%	12.23%	23.57%					
21	Медведев Дмитрий Анатольевич	24896	442	464	659	536	612	837	524	468	924	1173	685	709	771	286	232	202	310	187	320	279	1256	359	69	300	1331	262	115	189	636	471	409	333	508	711	642	885	573	125	321	662	180	809	532	394	407	177	286	1233	101					
		68.63%	59.33%	61.21%	72.02%	64.19%	68.84%	71.23%	60.58%	64.82%	80.84%	62.93%	68.16%	75.27%	70.54%	67.29%	72.50%	71.63%	64.58%	72.48%	65.44%	82.54%	72.56%	74.02%	87.34%	65.79%	67.22%	66.16%	62.50%	77.14%	68.24%	73.71%	60.32%	53.88%	71.15%	71.31%	74.74%	58.88%	71.36%	77.16%	68.74%	69.61%	53.25%	64.00%	63.79%	62.05%	90.04%	82.33%	79.89%	76.97%	64.33%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
