		0.53%	0.87%	0.71%	0.92%	0.37%	1.45%	0.44%	0.33%	0.44%	0.44%	0.18%	0.00%	0.51%	0.00%	0.69%	0.64%	0.00%	0.83%	1.04%	0.00%	0.00%	0.00%	0.00%	0.58%	0.51%	0.00%	0.00%	1.18%	0.23%	0.00%	0.93%	0.57%	1.04%	0.82%	0.00%	0.00%	0.00%	0.38%	0.00%	0.19%	0.00%	1.54%	0.78%	0.00%	0.00%	0.00%	3.45%									
18	Сурайкин Максим Александрович	106	10	3	1	4	5	12	6	10	11	5	0	0	0	4	3	2	0	0	0	0	0	2	1	1	0	0	1	1	0	1	0	0	2	1	2	0	5	0	3	3	1	3	1	1	1	0									
		0.74%	0.62%	0.42%	0.31%	0.75%	0.91%	1.31%	1.00%	1.47%	1.62%	0.90%	0.00%	0.00%	0.00%	0.92%	0.48%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	1.75%	0.58%	0.17%	0.00%	0.00%	0.59%	0.23%	0.00%	0.93%	0.00%	0.00%	1.64%	0.38%	2.22%	0.00%	1.90%	0.00%	0.57%	2.56%	1.54%	0.78%	1.10%	1.69%	1.32%	0.00%									
19	Титов Борис Юрьевич	48	3	2	2	3	1	8	2	3	3	3	3	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	2	0	1	0	1	0	1	0	0	4	0	0	0	0									
		0.34%	0.19%	0.28%	0.61%	0.56%	0.18%	0.87%	0.33%	0.44%	0.44%	0.54%	1.58%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	1.55%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	1.64%	0.00%	1.11%	0.00%	0.38%	0.00%	0.19%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	34	7	2	0	2	4	3	2	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	2	1	0	1	0	0	0	0									
		0.24%	0.44%	0.28%	0.00%	0.37%	0.72%	0.33%	0.33%	0.15%	0.00%	0.18%	0.00%	0.51%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.93%	0.00%	2.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.85%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
