15	Жириновский Владимир Вольфович	1436	79	37	85	66	39	75	52	24	55	83	49	44	10	64	1	8	13	47	16	9	6	8	22	18	52	20	60	7	25	33	10	53	47	32	10	3	11	66	17	14	8	17	11	15	15									
		5.85%	7.33%	5.19%	8.40%	8.54%	5.89%	11.23%	5.14%	3.29%	3.56%	8.34%	4.96%	5.23%	5.81%	7.80%	1.25%	7.55%	7.74%	7.94%	8.74%	8.04%	8.96%	3.92%	2.91%	2.43%	5.16%	5.19%	4.78%	7.00%	6.51%	5.59%	10.10%	4.76%	7.31%	7.96%	7.35%	1.63%	12.22%	7.01%	7.46%	4.81%	1.37%	5.40%	3.46%	6.02%	7.35%									
16	Путин Владимир Владимирович	19103	841	571	720	553	462	404	757	596	1224	712	727	566	133	588	78	91	118	389	155	93	52	185	650	604	826	330	1046	86	316	481	81	909	522	310	116	163	65	679	169	254	533	280	286	207	175									
		77.85%	78.01%	80.08%	71.15%	71.54%	69.79%	60.48%	74.88%	81.76%	79.22%	71.56%	73.58%	67.30%	77.33%	71.62%	97.50%	85.85%	70.24%	65.71%	84.70%	83.04%	77.61%	90.69%	85.87%	81.62%	82.03%	85.71%	83.35%	86.00%	82.29%	81.53%	81.82%	81.60%	81.18%	77.11%	85.29%	88.59%	72.22%	72.08%	74.12%	87.29%	90.96%	88.89%	89.94%	83.13%	85.78%									
17	Собчак Ксения Анатольевна	156	3	7	13	9	8	5	8	2	11	5	9	6	2	11	0	0	3	8	0	0	0	1	6	4	4	1	7	2	2	2	0	2	1	3	0	0	0	1	0	0	1	1	1	4	3									
		0.64%	0.28%	0.98%	1.28%	1.16%	1.21%	0.75%	0.79%	0.27%	0.71%	0.50%	0.91%	0.71%	1.16%	1.34%	0.00%	0.00%	1.79%	1.35%	0.00%	0.00%	0.00%	0.49%	0.79%	0.54%	0.40%	0.26%	0.56%	2.00%	0.52%	0.34%	0.00%	0.18%	0.16%	0.75%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.17%	0.32%	0.31%	1.61%	1.47%									
18	Сурайкин Максим Александрович	154	2	6	8	8	8	6	5	5	14	7	8	9	1	5	0	0	2	4	0	1	0	1	6	6	3	1	11	0	1	6	0	6	2	2	2	0	1	4	0	0	2	0	1	0	0									
		0.63%	0.19%	0.84%	0.79%	1.03%	1.21%	0.90%	0.49%	0.69%	0.91%	0.70%	0.81%	1.07%	0.58%	0.61%	0.00%	0.00%	1.19%	0.68%	0.00%	0.89%	0.00%	0.49%	0.79%	0.81%	0.30%	0.26%	0.88%	0.00%	0.26%	1.02%	0.00%	0.54%	0.31%	0.50%	1.47%	0.00%	1.11%	0.42%	0.00%	0.00%	0.34%	0.00%	0.31%	0.00%	0.00%									
19	Титов Борис Юрьевич	89	3	4	7	5	3	5	1	3	6	3	6	3	0	0	0	0	2	3	0	0	0	0	5	2	2	1	1	0	1	3	1	3	2	2	1	1	0	3	0	0	4	3	0	0	0									
		0.36%	0.28%	0.56%	0.69%	0.65%	0.45%	0.75%	0.10%	0.41%	0.39%	0.30%	0.61%	0.36%	0.00%	0.00%	0.00%	0.00%	1.19%	0.51%	0.00%	0.00%	0.00%	0.00%	0.66%	0.27%	0.20%	0.26%	0.08%	0.00%	0.26%	0.51%	1.01%	0.27%	0.31%	0.50%	0.74%	0.54%	0.00%	0.32%	0.00%	0.00%	0.68%	0.95%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	54	1	1	8	3	4	4	2	0	3	2	1	5	1	1	0	0	0	4	0	0	1	0	0	3	0	1	1	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0									
		0.22%	0.09%	0.14%	0.79%	0.39%	0.60%	0.60%	0.20%	0.00%	0.19%	0.20%	0.10%	0.59%	0.58%	0.12%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	1.49%	0.00%	0.00%	0.41%	0.00%	0.26%	0.08%	0.00%	0.00%	0.51%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%									
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
