		0.62%	0.00%	0.56%	0.00%	1.24%	0.65%	0.00%	0.91%	2.01%	0.00%	0.00%	0.50%	0.78%	1.62%	0.85%	0.48%	0.89%	0.87%	0.18%	0.00%	0.61%	0.00%	0.60%	0.57%	0.49%	0.34%	0.00%	0.47%	0.31%	1.34%	0.00%									
19	Титов Борис Юрьевич	20	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	6	2	0	0	0	0	1	0	1	0	0	1	1	1	1									
		0.20%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.68%	0.00%	1.07%	0.29%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.49%	0.00%	0.00%	0.47%	0.31%	0.67%	0.24%									
20	Явлинский Григорий Алексеевич	20	0	0	0	1	1	0	2	0	1	0	2	1	1	1	1	0	2	0	0	1	0	1	0	1	0	0	0	0	0	4									
		0.20%	0.00%	0.00%	0.00%	0.31%	0.32%	0.00%	0.60%	0.00%	0.85%	0.00%	0.33%	0.39%	0.15%	0.17%	0.24%	0.00%	0.29%	0.00%	0.00%	0.61%	0.00%	0.30%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
