		0.72%	1.02%	0.41%	0.41%	0.57%	0.76%	2.68%	1.45%	0.68%	0.27%	0.91%	1.13%	1.16%	1.33%	0.57%	0.95%	0.70%	0.63%	0.73%	0.70%	0.56%	0.92%	1.32%	0.92%	0.61%	1.70%	0.54%	1.39%	0.14%	0.39%	0.19%	0.24%	0.28%	0.66%	0.48%	0.62%	0.93%	1.05%	0.27%	0.22%	0.72%	0.00%	1.06%	0.40%	0.99%	1.46%	1.09%	0.79%	0.31%	0.53%	0.16%	1.14%	1.03%	0.79%	0.77%									
14	Грудинин Павел Николаевич	4618	135	127	111	100	91	20	48	106	48	69	86	103	102	101	95	122	91	148	116	117	167	138	109	104	75	51	66	111	115	79	87	122	53	78	29	44	67	109	160	45	18	106	123	63	30	137	103	61	65	58	42	33	18	16									
		11.64%	13.72%	13.09%	11.51%	9.51%	13.79%	17.86%	11.59%	11.95%	12.73%	12.50%	10.78%	10.86%	12.30%	11.58%	10.03%	12.29%	9.52%	15.42%	13.44%	13.07%	13.94%	13.99%	11.13%	12.68%	14.20%	9.24%	11.44%	15.88%	15.09%	7.42%	10.24%	11.47%	11.65%	9.42%	6.03%	10.19%	8.83%	14.67%	11.52%	8.06%	8.45%	10.25%	12.40%	10.41%	14.56%	13.55%	11.60%	9.55%	8.59%	9.09%	11.93%	17.01%	7.09%	12.31%									
15	Жириновский Владимир Вольфович	2657	60	70	57	88	52	5	19	60	29	45	64	63	67	52	65	65	57	64	69	67	90	61	65	59	37	45	33	28	46	66	67	91	34	77	38	24	38	30	86	45	12	60	78	45	16	62	51	37	43	32	19	10	6	8									
		6.70%	6.10%	7.22%	5.91%	8.37%	7.88%	4.46%	4.59%	6.76%	7.69%	8.15%	8.02%	6.65%	8.08%	5.96%	6.86%	6.55%	5.96%	6.67%	7.99%	7.49%	7.51%	6.19%	6.64%	7.20%	7.01%	8.15%	5.72%	4.01%	6.04%	6.20%	7.88%	8.55%	7.47%	9.30%	7.90%	5.56%	5.01%	4.04%	6.19%	8.06%	5.63%	5.80%	7.86%	7.44%	7.77%	6.13%	5.74%	5.79%	5.68%	5.02%	5.40%	5.15%	2.36%	6.15%									
16	Путин Владимир Владимирович	30243	748	715	740	820	483	78	315	663	268	400	596	724	609	667	733	743	747	691	626	658	855	707	749	622	382	443	443	531	568	874	668	802	343	643	397	345	613	574	1081	438	175	795	743	462	147	749	686	516	618	516	268	146	218	102									
		76.24%	76.02%	73.71%	76.76%	78.02%	73.18%	69.64%	76.09%	74.75%	71.09%	72.46%	74.69%	76.37%	73.46%	76.49%	77.40%	74.82%	78.14%	71.98%	72.54%	73.52%	71.37%	71.70%	76.51%	75.85%	72.35%	80.25%	76.78%	75.97%	74.54%	82.07%	78.59%	75.38%	75.38%	77.66%	82.54%	79.86%	80.76%	77.25%	77.83%	78.49%	82.16%	76.89%	74.90%	76.36%	71.36%	74.09%	77.25%	80.75%	81.64%	80.88%	76.14%	75.26%	85.83%	78.46%									
17	Собчак Ксения Анатольевна	514	10	12	10	12	10	2	5	12	14	3	13	16	8	14	11	20	21	16	12	16	25	19	12	9	4	2	8	7	9	15	3	13	0	6	4	4	12	7	21	5	2	19	12	5	1	12	13	6	4	7	7	1	1	2									
		1.30%	1.02%	1.24%	1.04%	1.14%	1.52%	1.79%	1.21%	1.35%	3.71%	0.54%	1.63%	1.69%	0.97%	1.61%	1.16%	2.01%	2.20%	1.67%	1.39%	1.79%	2.09%	1.93%	1.23%	1.10%	0.76%	0.36%	1.39%	1.00%	1.18%	1.41%	0.35%	1.22%	0.00%	0.72%	0.83%	0.93%	1.58%	0.94%	1.51%	0.90%	0.94%	1.84%	1.21%	0.83%	0.49%	1.19%	1.46%	0.94%	0.53%	1.10%	1.99%	0.52%	0.39%	1.54%									
18	Сурайкин Максим Александрович	309	10	11	15	8	7	0	3	10	5	2	9	9	7	7	10	1	3	9	8	5	12	10	11	3	6	1	8	5	4	5	4	12	4	5	2	3	2	3	10	3	1	7	7	6	0	11	6	3	2	7	3	1	3	0									
		0.78%	1.02%	1.13%	1.56%	0.76%	1.06%	0.00%	0.72%	1.13%	1.33%	0.36%	1.13%	0.95%	0.84%	0.80%	1.06%	0.10%	0.31%	0.94%	0.93%	0.56%	1.00%	1.01%	1.12%	0.37%	1.14%	0.18%	1.39%	0.72%	0.52%	0.47%	0.47%	1.13%	0.88%	0.60%	0.42%	0.69%	0.26%	0.40%	0.72%	0.54%	0.47%	0.68%	0.71%	0.99%	0.00%	1.09%	0.68%	0.47%	0.26%	1.10%	0.85%	0.52%	1.18%	0.00%									
19	Титов Борис Юрьевич	271	3	12	5	5	3	1	6	13	2	6	7	6	8	6	11	7	7	6	8	6	8	6	10	3	6	2	3	7	5	5	6	6	2	3	3	2	6	2	5	3	1	6	8	5	2	7	3	3	3	7	1	0	3	1									
		0.68%	0.30%	1.24%	0.52%	0.48%	0.45%	0.89%	1.45%	1.47%	0.53%	1.09%	0.88%	0.63%	0.97%	0.69%	1.16%	0.70%	0.73%	0.63%	0.93%	0.67%	0.67%	0.61%	1.02%	0.37%	1.14%	0.36%	0.52%	1.00%	0.66%	0.47%	0.71%	0.56%	0.44%	0.36%	0.62%	0.46%	0.79%	0.27%	0.36%	0.54%	0.47%	0.58%	0.81%	0.83%	0.97%	0.69%	0.34%	0.47%	0.40%	1.10%	0.28%	0.00%	1.18%	0.77%									
20	Явлинский Григорий Алексеевич	284	2	4	7	0	2	2	4	13	3	14	4	6	7	12	6	10	11	9	6	10	10	16	9	7	2	1	3	2	3	3	5	3	1	4	2	0	3	5	5	4	4	10	5	1	6	8	8	3	5	6	7	1	0	0									
		0.72%	0.20%	0.41%	0.73%	0.00%	0.30%	1.79%	0.97%	1.47%	0.80%	2.54%	0.50%	0.63%	0.84%	1.38%	0.63%	1.01%	1.15%	0.94%	0.70%	1.12%	0.83%	1.62%	0.92%	0.85%	0.38%	0.18%	0.52%	0.29%	0.39%	0.28%	0.59%	0.28%	0.22%	0.48%	0.42%	0.00%	0.40%	0.67%	0.36%	0.72%	1.88%	0.97%	0.50%	0.17%	2.91%	0.79%	0.90%	0.47%	0.66%	0.94%	1.99%	0.52%	0.00%	0.00%									
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
