		74.91%	70.77%	76.50%	77.04%	79.11%	70.00%	85.80%	79.34%	85.59%	75.10%	71.64%	73.44%	81.27%	70.01%	77.46%	71.59%	77.88%	78.31%	82.32%	81.82%	85.07%	78.06%	92.31%	71.97%	84.07%	57.46%	82.56%	67.79%	79.80%	72.05%	73.73%	68.84%	71.98%	79.61%	72.33%	82.49%	58.38%	67.73%	66.49%	74.07%	78.63%	65.09%	66.46%	52.83%	79.79%	76.36%	73.33%	75.99%	74.65%	79.58%	84.48%	76.26%									
17	Собчак Ксения Анатольевна	134	0	2	1	0	2	4	5	3	0	5	3	0	11	1	6	2	3	2	4	1	4	1	4	2	1	1	1	4	3	3	2	8	6	9	0	4	1	0	1	1	2	2	1	5	1	3	1	3	1	0	4									
		0.93%	0.00%	0.38%	0.39%	0.00%	3.33%	1.21%	1.38%	2.70%	0.00%	1.87%	1.24%	0.00%	1.47%	1.41%	2.27%	1.92%	0.62%	1.01%	1.35%	1.49%	2.04%	1.28%	0.58%	1.77%	0.55%	1.16%	0.48%	1.97%	0.38%	0.69%	1.45%	0.97%	1.05%	2.83%	0.00%	2.16%	0.35%	0.00%	1.85%	0.76%	1.89%	1.22%	0.94%	1.06%	0.45%	1.25%	0.15%	0.70%	0.52%	0.00%	0.59%									
18	Сурайкин Максим Александрович	123	1	2	1	0	0	0	2	4	2	0	2	5	5	1	4	0	2	3	3	0	0	0	6	0	1	0	2	1	15	1	4	8	5	5	4	3	4	1	0	1	0	4	3	2	1	1	7	2	1	1	3									
		0.86%	1.54%	0.38%	0.39%	0.00%	0.00%	0.00%	0.55%	3.60%	0.77%	0.00%	0.83%	1.77%	0.67%	1.41%	1.52%	0.00%	0.41%	1.52%	1.01%	0.00%	0.00%	0.00%	0.88%	0.00%	0.55%	0.00%	0.96%	0.49%	1.92%	0.23%	2.90%	0.97%	0.88%	1.57%	1.84%	1.62%	1.42%	0.52%	0.00%	0.76%	0.00%	2.44%	2.83%	0.43%	0.45%	0.42%	1.07%	0.47%	0.52%	1.72%	0.45%									
19	Титов Борис Юрьевич	79	0	0	2	1	2	2	0	1	1	3	0	0	9	0	0	0	6	1	1	0	0	0	3	1	2	0	4	1	4	1	1	5	5	1	3	0	3	0	0	0	1	1	1	2	0	0	9	1	0	0	1									
		0.55%	0.00%	0.00%	0.78%	0.63%	3.33%	0.60%	0.00%	0.90%	0.38%	1.12%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	1.24%	0.51%	0.34%	0.00%	0.00%	0.00%	0.44%	0.88%	1.10%	0.00%	1.92%	0.49%	0.51%	0.23%	0.72%	0.60%	0.88%	0.31%	1.38%	0.00%	1.06%	0.00%	0.00%	0.00%	0.94%	0.61%	0.94%	0.43%	0.00%	0.00%	1.38%	0.23%	0.00%	0.00%	0.15%									
20	Явлинский Григорий Алексеевич	62	0	4	0	0	0	0	5	0	0	0	1	0	5	0	0	0	0	0	0	0	2	0	10	1	0	0	1	1	4	2	1	4	1	2	1	0	3	1	0	0	0	0	1	1	2	0	4	3	1	0	1									
		0.43%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	1.38%	0.00%	0.00%	0.00%	0.41%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.00%	1.46%	0.88%	0.00%	0.00%	0.48%	0.49%	0.51%	0.46%	0.72%	0.48%	0.18%	0.63%	0.46%	0.00%	1.06%	0.52%	0.00%	0.00%	0.00%	0.00%	0.94%	0.21%	0.91%	0.00%	0.61%	0.70%	0.52%	0.00%	0.15%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
