		81.92%	81.52%	96.83%	85.37%	86.34%	84.92%	85.26%	86.42%	92.21%	72.84%	80.08%	83.86%	92.06%	96.30%	88.06%	87.46%	84.62%	90.14%	88.75%	66.92%	80.25%	78.43%	62.62%	77.27%	90.11%	83.33%	87.72%	88.11%	80.98%	100.00%	85.93%	85.94%	85.54%	86.38%	79.80%	85.32%	84.56%	85.80%	83.81%	82.08%	85.79%	82.96%	81.40%	83.05%	85.38%	80.94%	86.45%	87.02%	86.04%	82.37%	91.07%	83.75%									
17	Собчак Ксения Анатольевна	121	1	1	0	1	0	2	0	0	0	3	0	2	0	4	2	3	2	1	4	7	10	12	2	3	1	0	3	3	0	7	2	6	4	2	4	0	1	0	3	3	1	0	4	0	1	9	1	5	1	0	0									
		0.70%	0.36%	1.59%	0.00%	0.21%	0.00%	1.05%	0.00%	0.00%	0.00%	1.17%	0.00%	1.59%	0.00%	0.81%	0.57%	1.28%	0.68%	1.25%	0.61%	0.48%	1.31%	0.90%	0.31%	0.65%	0.57%	0.00%	0.78%	0.77%	0.00%	2.10%	0.80%	1.07%	1.88%	0.49%	0.85%	0.00%	0.59%	0.00%	0.50%	1.52%	0.45%	0.00%	0.86%	0.00%	0.29%	1.36%	0.28%	1.62%	0.34%	0.00%	0.00%									
18	Сурайкин Максим Александрович	145	8	0	3	3	0	4	0	0	0	2	2	0	0	1	2	0	4	0	2	8	10	12	6	0	0	0	2	5	0	3	2	2	2	0	2	0	0	0	6	7	1	3	5	3	6	9	12	1	1	2	4									
		0.84%	2.90%	0.00%	1.05%	0.63%	0.00%	2.11%	0.00%	0.00%	0.00%	0.78%	0.58%	0.00%	0.00%	0.20%	0.57%	0.00%	1.36%	0.00%	0.30%	0.55%	1.31%	0.90%	0.92%	0.00%	0.00%	0.00%	0.52%	1.29%	0.00%	0.90%	0.80%	0.36%	0.94%	0.00%	0.43%	0.00%	0.00%	0.00%	1.01%	3.55%	0.45%	2.33%	1.07%	1.75%	1.76%	1.36%	3.31%	0.32%	0.34%	1.19%	2.50%									
19	Титов Борис Юрьевич	68	2	0	1	0	0	1	0	0	0	2	0	0	0	2	4	1	0	0	2	6	2	3	3	1	0	0	1	2	0	2	2	2	1	0	2	0	0	0	3	0	2	1	1	0	2	7	3	2	2	0	3									
		0.39%	0.72%	0.00%	0.35%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.40%	1.14%	0.43%	0.00%	0.00%	0.30%	0.41%	0.26%	0.23%	0.46%	0.22%	0.00%	0.00%	0.26%	0.51%	0.00%	0.60%	0.80%	0.36%	0.47%	0.00%	0.43%	0.00%	0.00%	0.00%	0.50%	0.00%	0.90%	0.78%	0.21%	0.00%	0.59%	1.05%	0.83%	0.65%	0.68%	0.00%	1.88%									
20	Явлинский Григорий Алексеевич	54	1	0	0	0	0	2	0	0	0	1	0	0	0	2	1	1	2	0	5	6	0	2	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	2	5	0	1	0	3	0	2	8	2	3	0	0	0									
		0.31%	0.36%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.40%	0.28%	0.43%	0.68%	0.00%	0.76%	0.41%	0.00%	0.15%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.49%	0.21%	0.00%	0.00%	1.90%	0.84%	0.00%	0.45%	0.00%	0.64%	0.00%	0.59%	1.20%	0.55%	0.97%	0.00%	0.00%	0.00%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
