19	Жириновский Владимир Вольфович	2592	79	96	86	76	64	91	83	38	23	24	57	38	103	112	73	71	79	63	84	97	74	69	67	46	16	27	89	39	49	8	49	56	15	41	4	22	23	28	17	15	15	27	10	41	54	94	36	13	18	41	52					
		6.27%	5.64%	6.17%	5.35%	4.50%	4.35%	5.77%	5.47%	5.16%	11.17%	5.73%	4.78%	9.48%	5.87%	6.23%	4.60%	4.31%	5.13%	4.16%	5.85%	6.38%	4.66%	4.05%	4.06%	5.62%	5.41%	22.50%	4.59%	4.98%	16.78%	10.39%	17.88%	14.25%	12.82%	3.26%	5.80%	8.73%	20.00%	13.27%	13.28%	17.65%	14.85%	13.50%	9.62%	9.69%	18.88%	19.50%	17.82%	26.53%	18.00%	13.80%	15.66%					
20	Зюганов Геннадий Андреевич	2299	17	72	63	61	47	79	66	41	32	18	31	11	69	79	102	94	91	82	63	77	79	73	74	24	44	6	78	21	76	7	46	61	21	53	3	25	14	36	3	5	12	19	7	56	27	101	31	3	20	39	40					
		5.56%	1.21%	4.62%	3.92%	3.61%	3.20%	5.01%	4.35%	5.57%	15.53%	4.30%	2.60%	2.74%	3.93%	4.39%	6.43%	5.70%	5.91%	5.42%	4.38%	5.07%	4.98%	4.28%	4.49%	2.93%	14.86%	5.00%	4.03%	2.68%	26.03%	9.09%	16.79%	15.52%	17.95%	4.21%	4.35%	9.92%	12.17%	17.06%	2.34%	5.88%	11.88%	9.50%	6.73%	13.24%	9.44%	20.95%	15.35%	6.12%	20.00%	13.13%	12.05%					
21	Медведев Дмитрий Анатольевич	36143	1296	1382	1451	1538	1355	1401	1363	654	149	373	1098	349	1576	1602	1402	1474	1356	1360	1282	1341	1425	1558	1504	747	231	86	1767	717	161	59	169	270	77	1160	59	197	76	143	106	64	73	145	87	323	198	280	129	33	57	212	228					
		87.48%	92.51%	88.76%	90.35%	91.11%	92.11%	88.90%	89.79%	88.86%	72.33%	89.02%	92.04%	87.03%	89.75%	89.05%	88.34%	89.39%	88.11%	89.83%	89.21%	88.22%	89.79%	91.43%	91.21%	91.21%	78.04%	71.67%	91.22%	91.57%	55.14%	76.62%	61.68%	68.70%	65.81%	92.21%	85.51%	78.17%	66.09%	67.77%	82.81%	75.29%	72.28%	72.50%	83.65%	76.36%	69.23%	58.09%	63.86%	67.35%	57.00%	71.38%	68.67%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
