		14.07%	14.39%	14.79%	14.41%	14.27%	14.49%	11.45%	15.05%	12.81%	14.07%	14.02%	14.25%	12.92%	15.05%	12.41%	14.78%	14.43%	14.50%	14.78%	13.63%	12.13%	13.79%	13.19%	14.53%	15.81%	12.69%	12.78%	14.65%	16.26%	16.19%	14.81%	12.77%	13.92%	14.43%									
15	Жириновский Владимир Вольфович	1387	66	36	38	58	50	46	44	36	41	31	32	22	52	34	32	27	39	56	52	27	40	49	27	19	38	69	43	45	34	44	37	67	56									
		3.23%	4.92%	3.50%	2.81%	4.52%	3.64%	3.27%	3.92%	3.03%	2.79%	2.41%	2.49%	2.17%	3.12%	2.72%	2.99%	2.51%	2.77%	4.33%	3.16%	3.48%	2.86%	3.78%	2.60%	1.89%	3.26%	3.14%	3.32%	3.42%	2.48%	3.07%	3.21%	4.40%	4.04%									
16	Путин Владимир Владимирович	28555	907	678	937	873	940	967	750	828	981	824	862	686	1096	835	693	719	885	822	1090	480	896	820	671	637	814	1527	903	820	860	920	807	1064	963									
		66.56%	67.64%	65.95%	69.25%	68.10%	68.46%	68.78%	66.79%	69.76%	66.69%	64.17%	67.13%	67.65%	65.71%	66.85%	64.83%	66.95%	62.90%	63.62%	66.34%	61.94%	64.00%	63.27%	64.58%	63.32%	69.81%	69.44%	69.62%	62.31%	62.73%	64.29%	70.11%	69.86%	69.48%									
17	Собчак Ксения Анатольевна	2387	69	69	58	42	49	75	53	44	76	97	79	73	95	83	65	69	80	82	102	46	105	73	52	59	66	144	60	88	112	84	54	48	36									
		5.56%	5.15%	6.71%	4.29%	3.28%	3.57%	5.33%	4.72%	3.71%	5.17%	7.55%	6.15%	7.20%	5.70%	6.65%	6.08%	6.42%	5.69%	6.35%	6.21%	5.94%	7.50%	5.63%	5.00%	5.86%	5.66%	6.55%	4.63%	6.69%	8.17%	5.87%	4.69%	3.15%	2.60%									
18	Сурайкин Максим Александрович	269	5	2	11	13	14	17	2	7	9	5	4	7	6	12	4	9	9	16	7	7	12	11	8	6	4	12	8	9	5	11	2	7	8									
		0.63%	0.37%	0.19%	0.81%	1.01%	1.02%	1.21%	0.18%	0.59%	0.61%	0.39%	0.31%	0.69%	0.36%	0.96%	0.37%	0.84%	0.64%	1.24%	0.43%	0.90%	0.86%	0.85%	0.77%	0.60%	0.34%	0.55%	0.62%	0.68%	0.36%	0.77%	0.17%	0.46%	0.58%									
19	Титов Борис Юрьевич	966	29	36	24	25	27	30	25	24	34	38	29	30	33	29	26	17	28	24	28	16	23	29	19	27	22	65	30	48	38	38	21	27	27									
		2.25%	2.16%	3.50%	1.77%	1.95%	1.97%	2.13%	2.23%	2.02%	2.31%	2.96%	2.26%	2.96%	1.98%	2.32%	2.43%	1.58%	1.99%	1.86%	1.70%	2.06%	1.64%	2.24%	1.83%	2.68%	1.89%	2.96%	2.31%	3.65%	2.77%	2.66%	1.82%	1.77%	1.95%									
20	Явлинский Григорий Алексеевич	2176	46	38	63	59	56	76	58	72	90	63	49	42	99	81	65	51	77	74	103	77	97	108	85	54	48	59	34	59	71	71	54	50	47									
		5.07%	3.43%	3.70%	4.66%	4.60%	4.08%	5.41%	5.16%	6.07%	6.12%	4.91%	3.82%	4.14%	5.94%	6.49%	6.08%	4.75%	5.47%	5.73%	6.27%	9.94%	6.93%	8.33%	8.18%	5.37%	4.12%	2.68%	2.62%	4.48%	5.18%	4.96%	4.69%	3.28%	3.39%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
