		0.52%	0.66%	0.88%	0.30%	1.13%	0.48%	0.38%	0.32%	0.58%	0.00%	0.69%	0.00%	0.95%	0.62%	0.50%	0.45%	0.53%	0.40%	0.29%	0.33%	0.22%	0.50%	0.42%	0.00%	0.00%	0.42%	0.00%	0.39%	0.99%	0.38%	0.22%	0.54%	0.53%	0.52%	0.36%	0.53%	0.77%	0.42%	0.00%	0.83%	1.20%	0.79%	0.33%	0.21%	0.44%	0.76%	0.00%	0.39%	0.76%	1.33%	0.61%	0.00%	0.47%	0.87%	0.00%									
14	Грудинин Павел Николаевич	2667	122	117	104	4	31	29	18	63	13	9	10	16	18	35	112	95	65	39	45	32	66	49	66	12	29	17	31	116	81	30	24	61	67	46	44	117	16	7	25	45	8	24	68	49	21	40	76	85	50	114	8	91	79	28									
		10.75%	11.59%	14.63%	10.28%	1.51%	7.40%	11.07%	5.83%	12.28%	8.02%	6.21%	8.06%	7.62%	11.11%	5.79%	10.12%	12.57%	12.87%	11.47%	15.00%	7.05%	16.34%	10.32%	12.60%	7.79%	12.24%	9.50%	12.20%	14.48%	15.49%	6.47%	12.97%	10.87%	8.76%	8.39%	11.61%	11.23%	6.69%	5.93%	10.42%	9.02%	6.30%	7.95%	14.53%	10.75%	16.03%	11.30%	9.81%	10.71%	16.61%	11.50%	7.92%	10.68%	9.79%	10.65%									
15	Жириновский Владимир Вольфович	1734	75	60	67	34	40	21	17	39	7	16	12	23	15	56	88	33	30	15	13	20	28	23	35	8	27	6	12	45	32	30	7	54	52	35	35	80	32	14	19	26	8	17	23	32	11	28	68	62	19	43	8	64	51	19									
		6.99%	7.12%	7.50%	6.62%	12.83%	9.55%	8.02%	5.50%	7.60%	4.32%	11.03%	9.68%	10.95%	9.26%	9.27%	7.95%	4.37%	5.94%	4.41%	4.33%	4.41%	6.93%	4.84%	6.68%	5.19%	11.39%	3.35%	4.72%	5.62%	6.12%	6.47%	3.78%	9.63%	6.80%	6.39%	9.23%	7.68%	13.39%	11.86%	7.92%	5.21%	6.30%	5.63%	4.91%	7.02%	8.40%	7.91%	8.77%	7.81%	6.31%	4.34%	7.92%	7.51%	6.32%	7.22%									
16	Путин Владимир Владимирович	19114	793	575	785	207	335	202	266	387	138	114	95	159	127	485	837	575	385	270	232	386	290	380	407	130	170	152	193	599	389	379	148	419	606	447	277	775	176	96	185	400	104	243	351	356	94	273	594	588	213	750	81	661	629	206									
		77.03%	75.31%	71.88%	77.57%	78.11%	79.95%	77.10%	86.08%	75.44%	85.19%	78.62%	76.61%	75.71%	78.40%	80.30%	75.61%	76.06%	76.24%	79.41%	77.33%	85.02%	71.78%	80.00%	77.67%	84.42%	71.73%	84.92%	75.98%	74.78%	74.38%	81.68%	80.00%	74.69%	79.22%	81.57%	73.09%	74.38%	73.64%	81.36%	77.08%	80.16%	81.89%	80.46%	75.00%	78.07%	71.76%	77.12%	76.65%	74.06%	70.76%	75.68%	80.20%	77.58%	77.94%	78.33%									
17	Собчак Ксения Анатольевна	390	23	19	21	11	5	4	3	6	1	2	4	3	0	5	20	20	7	6	1	8	4	10	7	2	3	1	1	13	7	13	2	12	7	6	6	23	6	0	1	6	1	7	10	5	1	2	14	15	5	14	2	4	8	3									
		1.57%	2.18%	2.38%	2.08%	4.15%	1.19%	1.53%	0.97%	1.17%	0.62%	1.38%	3.23%	1.43%	0.00%	0.83%	1.81%	2.65%	1.39%	1.76%	0.33%	1.76%	0.99%	2.11%	1.34%	1.30%	1.27%	0.56%	0.39%	1.62%	1.34%	2.80%	1.08%	2.14%	0.92%	1.09%	1.58%	2.21%	2.51%	0.00%	0.42%	1.20%	0.79%	2.32%	2.14%	1.10%	0.76%	0.56%	1.81%	1.89%	1.66%	1.41%	1.98%	0.47%	0.99%	1.14%									
18	Сурайкин Максим Александрович	196	7	4	3	0	2	2	0	5	1	1	0	1	1	2	13	11	2	2	0	2	5	1	4	0	2	1	5	7	3	2	2	4	5	3	4	1	4	0	4	4	0	4	4	0	0	7	5	11	1	20	0	8	11	5									
		0.79%	0.66%	0.50%	0.30%	0.00%	0.48%	0.76%	0.00%	0.97%	0.62%	0.69%	0.00%	0.48%	0.62%	0.33%	1.17%	1.46%	0.40%	0.59%	0.00%	0.44%	1.24%	0.21%	0.76%	0.00%	0.84%	0.56%	1.97%	0.87%	0.57%	0.43%	1.08%	0.71%	0.65%	0.55%	1.06%	0.10%	1.67%	0.00%	1.67%	0.80%	0.00%	1.32%	0.85%	0.00%	0.00%	1.98%	0.65%	1.39%	0.33%	2.02%	0.00%	0.94%	1.36%	1.90%									
19	Титов Борис Юрьевич	159	11	11	5	0	2	0	0	2	1	0	1	1	0	5	5	5	4	2	3	1	6	4	1	1	2	1	1	3	3	1	1	2	6	0	3	15	1	0	2	6	1	3	3	2	0	2	2	5	5	11	0	2	5	0									
		0.64%	1.04%	1.38%	0.49%	0.00%	0.48%	0.00%	0.00%	0.39%	0.62%	0.00%	0.81%	0.48%	0.00%	0.83%	0.45%	0.66%	0.79%	0.59%	1.00%	0.22%	1.49%	0.84%	0.19%	0.65%	0.84%	0.56%	0.39%	0.37%	0.57%	0.22%	0.54%	0.36%	0.78%	0.00%	0.79%	1.44%	0.42%	0.00%	0.83%	1.20%	0.79%	0.99%	0.64%	0.44%	0.00%	0.56%	0.26%	0.63%	1.66%	1.11%	0.00%	0.23%	0.62%	0.00%									
20	Явлинский Григорий Алексеевич	193	8	3	12	6	1	1	1	3	0	0	1	2	0	7	6	9	7	0	1	4	1	3	1	0	3	0	3	4	1	4	0	2	10	5	2	15	1	0	2	4	0	2	4	3	1	1	6	12	2	17	2	4	6	0									
		0.78%	0.76%	0.38%	1.19%	2.26%	0.24%	0.38%	0.32%	0.58%	0.00%	0.00%	0.81%	0.95%	0.00%	1.16%	0.54%	1.19%	1.39%	0.00%	0.33%	0.88%	0.25%	0.63%	0.19%	0.00%	1.27%	0.00%	1.18%	0.50%	0.19%	0.86%	0.00%	0.36%	1.31%	0.91%	0.53%	1.44%	0.42%	0.00%	0.83%	0.80%	0.00%	0.66%	0.85%	0.66%	0.76%	0.28%	0.77%	1.51%	0.66%	1.72%	1.98%	0.47%	0.74%	0.00%									
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
