15	Жириновский Владимир Вольфович	1252	17	24	47	44	35	34	28	37	51	29	59	35	21	28	30	56	41	49	48	33	55	29	57	44	28	43	52	10	34	36	61	24	33									
		6.59%	5.90%	5.90%	7.01%	5.99%	6.40%	7.85%	4.71%	8.39%	6.05%	8.76%	6.47%	6.58%	6.07%	5.93%	3.90%	6.67%	5.90%	7.35%	6.45%	5.94%	7.26%	6.24%	7.18%	6.36%	7.78%	9.45%	6.62%	3.82%	8.08%	6.64%	7.51%	6.84%	6.73%									
16	Путин Владимир Владимирович	13035	194	301	437	537	357	280	392	288	558	217	599	375	248	349	513	533	458	452	494	433	526	341	594	443	281	311	539	212	311	390	519	233	320									
		68.57%	67.36%	73.96%	65.22%	73.16%	65.27%	64.67%	65.99%	65.31%	66.19%	65.56%	65.68%	70.49%	71.68%	73.94%	66.71%	63.45%	65.90%	67.77%	66.40%	77.88%	69.39%	73.33%	74.81%	64.02%	78.06%	68.35%	68.58%	80.92%	73.87%	71.96%	63.92%	66.38%	65.31%									
17	Собчак Ксения Анатольевна	176	8	4	3	7	3	4	10	8	5	2	11	4	2	4	4	11	12	4	10	6	6	3	10	6	1	6	6	0	2	7	1	2	4									
		0.93%	2.78%	0.98%	0.45%	0.95%	0.55%	0.92%	1.68%	1.81%	0.59%	0.60%	1.21%	0.75%	0.58%	0.85%	0.52%	1.31%	1.73%	0.60%	1.34%	1.08%	0.79%	0.65%	1.26%	0.87%	0.28%	1.32%	0.76%	0.00%	0.48%	1.29%	0.12%	0.57%	0.82%									
18	Сурайкин Максим Александрович	105	3	2	0	5	1	5	4	1	5	4	4	1	4	2	4	3	5	3	3	2	1	3	5	4	3	4	3	2	4	4	7	2	2									
		0.55%	1.04%	0.49%	0.00%	0.68%	0.18%	1.15%	0.67%	0.23%	0.59%	1.21%	0.44%	0.19%	1.16%	0.42%	0.52%	0.36%	0.72%	0.45%	0.40%	0.36%	0.13%	0.65%	0.63%	0.58%	0.83%	0.88%	0.38%	0.76%	0.95%	0.74%	0.86%	0.57%	0.41%									
19	Титов Борис Юрьевич	94	0	1	1	1	2	2	0	3	7	3	7	2	2	2	3	9	1	7	5	2	4	0	4	5	1	1	5	0	2	7	1	1	3									
		0.49%	0.00%	0.25%	0.15%	0.14%	0.37%	0.46%	0.00%	0.68%	0.83%	0.91%	0.77%	0.38%	0.58%	0.42%	0.39%	1.07%	0.14%	1.05%	0.67%	0.36%	0.53%	0.00%	0.50%	0.72%	0.28%	0.22%	0.64%	0.00%	0.48%	1.29%	0.12%	0.28%	0.61%									
20	Явлинский Григорий Алексеевич	97	0	3	1	5	6	3	3	4	8	2	8	4	4	7	4	4	3	3	4	0	2	0	1	4	0	0	3	1	1	1	3	2	3									
		0.51%	0.00%	0.74%	0.15%	0.68%	1.10%	0.69%	0.51%	0.91%	0.95%	0.60%	0.88%	0.75%	1.16%	1.48%	0.52%	0.48%	0.43%	0.45%	0.54%	0.00%	0.26%	0.00%	0.13%	0.58%	0.00%	0.00%	0.38%	0.38%	0.24%	0.18%	0.37%	0.57%	0.61%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
