19	Жириновский Владимир Вольфович	1768	88	43	50	33	3	13	16	102	32	22	41	8	36	3	92	29	62	21	7	10	13	72	16	6	40	60	2	14	64	11	3	10	15	5	0	28	0	13	18	7	17	10	140	124	47	87	25	78	115	11	6					
		10.86%	11.27%	15.93%	12.32%	8.82%	6.98%	7.10%	8.74%	20.36%	9.09%	10.48%	14.96%	9.76%	13.53%	8.82%	10.86%	18.01%	16.32%	13.82%	20.00%	13.33%	23.64%	15.75%	11.59%	15.38%	10.05%	17.54%	5.56%	10.61%	13.76%	5.24%	4.29%	6.76%	8.11%	6.85%	0.00%	10.04%	0.00%	13.68%	17.82%	7.14%	8.37%	12.50%	9.27%	9.99%	6.89%	11.07%	7.06%	8.61%	9.90%	6.92%	3.97%					
20	Зюганов Геннадий Андреевич	4590	166	63	119	134	4	24	38	121	99	28	58	21	52	9	140	53	55	37	12	24	19	122	47	6	118	92	3	41	102	38	16	36	91	27	40	65	13	22	20	36	92	26	500	454	236	277	132	352	227	40	43					
		28.20%	21.25%	23.33%	29.31%	35.83%	9.30%	13.11%	20.77%	24.15%	28.13%	13.33%	21.17%	25.61%	19.55%	26.47%	16.53%	32.92%	14.47%	24.34%	34.29%	32.00%	34.55%	26.70%	34.06%	15.38%	29.65%	26.90%	8.33%	31.06%	21.94%	18.10%	22.86%	24.32%	49.19%	36.99%	59.70%	23.30%	28.89%	23.16%	19.80%	36.73%	45.32%	32.50%	33.09%	36.58%	34.60%	35.24%	37.29%	38.85%	19.54%	25.16%	28.48%					
21	Медведев Дмитрий Анатольевич	9509	512	154	222	196	36	145	128	264	213	153	170	52	168	22	606	78	254	91	16	40	22	254	70	27	230	188	31	71	295	153	49	101	74	40	27	181	32	60	63	53	86	43	835	620	387	407	193	453	740	102	102					
		58.42%	65.56%	57.04%	54.68%	52.41%	83.72%	79.23%	69.95%	52.69%	60.51%	72.86%	62.04%	63.41%	63.16%	64.71%	71.55%	48.45%	66.84%	59.87%	45.71%	53.33%	40.00%	55.58%	50.72%	69.23%	57.79%	54.97%	86.11%	53.79%	63.44%	72.86%	70.00%	68.24%	40.00%	54.79%	40.30%	64.87%	71.11%	63.16%	62.38%	54.08%	42.36%	53.75%	55.26%	49.96%	56.74%	51.78%	54.52%	50.00%	63.68%	64.15%	67.55%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
