		6.85%	9.15%	16.38%	7.33%	7.92%	0.00%	11.81%	6.33%	7.56%	14.74%	7.47%	6.00%	6.45%	6.05%	12.50%	10.99%	5.61%	5.77%	16.13%	9.35%	7.48%	7.36%	8.65%	4.35%	2.08%	5.48%	7.44%	0.00%	7.21%	3.33%	4.55%	2.63%	3.98%	6.90%	8.57%	9.04%	9.76%	5.32%	5.91%	6.12%	5.35%	8.59%	6.12%	5.14%	12.87%	4.95%									
16	Путин Владимир Владимирович	7484	375	127	213	164	92	84	237	159	74	142	41	136	349	84	198	90	40	19	222	67	236	124	20	76	271	91	28	70	101	23	27	168	49	55	141	28	655	568	291	334	138	455	466	68	88									
		67.05%	76.22%	71.75%	71.00%	68.33%	76.67%	66.14%	60.00%	70.67%	77.89%	81.61%	82.00%	73.12%	72.86%	70.00%	68.04%	84.11%	76.92%	61.29%	71.61%	62.62%	78.93%	67.03%	86.96%	79.17%	78.10%	75.21%	58.33%	63.06%	84.17%	52.27%	71.05%	83.58%	84.48%	78.57%	75.00%	68.29%	57.16%	57.84%	61.39%	59.54%	53.91%	60.51%	64.72%	67.33%	87.13%									
17	Собчак Ксения Анатольевна	103	6	1	3	0	1	0	5	1	0	1	1	5	2	1	1	1	0	0	1	0	4	8	0	0	0	3	1	2	0	2	0	1	1	0	1	1	17	8	4	4	2	8	4	1	1									
		0.92%	1.22%	0.56%	1.00%	0.00%	0.83%	0.00%	1.27%	0.44%	0.00%	0.57%	2.00%	2.69%	0.42%	0.83%	0.34%	0.93%	0.00%	0.00%	0.32%	0.00%	1.34%	4.32%	0.00%	0.00%	0.00%	2.48%	2.08%	1.80%	0.00%	4.55%	0.00%	0.50%	1.72%	0.00%	0.53%	2.44%	1.48%	0.81%	0.84%	0.71%	0.78%	1.06%	0.56%	0.99%	0.99%									
18	Сурайкин Максим Александрович	62	4	0	4	0	1	1	1	0	0	1	1	3	0	0	0	1	0	1	0	3	1	0	0	0	2	1	2	0	0	0	1	1	1	0	1	0	8	4	4	4	0	3	5	3	0									
		0.56%	0.81%	0.00%	1.33%	0.00%	0.83%	0.79%	0.25%	0.00%	0.00%	0.57%	2.00%	1.61%	0.00%	0.00%	0.00%	0.93%	0.00%	3.23%	0.00%	2.80%	0.33%	0.00%	0.00%	0.00%	0.58%	0.83%	4.17%	0.00%	0.00%	0.00%	2.63%	0.50%	1.72%	0.00%	0.53%	0.00%	0.70%	0.41%	0.84%	0.71%	0.00%	0.40%	0.69%	2.97%	0.00%									
19	Титов Борис Юрьевич	32	0	0	1	0	0	1	3	1	0	1	0	0	4	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	5	4	0	1	1	3	1	0	0									
		0.29%	0.00%	0.00%	0.33%	0.00%	0.00%	0.79%	0.76%	0.44%	0.00%	0.57%	0.00%	0.00%	0.84%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.93%	0.33%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.44%	0.41%	0.00%	0.18%	0.39%	0.40%	0.14%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	30	2	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	1	1	1	2	0	0									
		0.27%	0.41%	0.00%	0.00%	0.00%	0.83%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.54%	0.42%	0.00%	0.00%	0.00%	1.92%	6.45%	0.00%	0.00%	0.33%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.41%	0.00%	0.18%	0.39%	0.13%	0.28%	0.00%	0.00%									
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
