		0.57%	0.84%	0.40%	0.41%	1.07%	0.46%	0.50%	1.05%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	1.24%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.48%	0.00%	0.22%	0.85%	0.00%	0.00%	0.00%	0.00%	1.12%	0.86%	0.71%	0.00%	1.24%	0.00%	0.00%									
19	Титов Борис Юрьевич	26	5	2	6	1	2	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0									
		0.30%	0.47%	0.40%	0.62%	0.21%	0.46%	0.13%	0.35%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.48%	0.00%	0.45%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	29	4	2	4	3	2	4	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	1	0									
		0.33%	0.37%	0.40%	0.41%	0.64%	0.46%	0.50%	0.17%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	2.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	2.44%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.41%	1.18%	0.00%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
